Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore
2014,1,NE,23,7,Oregon,87,10,BYU,68
2014,1,NE,24,2,Wisconsin,75,15,American,35
2014,1,SE,25,1,Wichita St.,64,16,Cal Poly,37
2014,1,SE,26,8,Kentucky,56,9,Kansas St.,49
2014,1,SE,27,5,Saint Louis,83,12,North Carolina St.,80
2014,1,SE,28,4,Louisville,71,13,Manhattan,64
2014,1,SE,29,6,Massachusetts,67,11,Tennessee,86
2014,1,SE,30,3,Duke,71,14,Mercer,78
2014,1,SE,31,7,Texas,87,10,Arizona St.,85
2014,1,SE,32,2,Michigan,57,15,Wofford,40
2014,2,NW,33,1,Florida,61,9,Pittsburgh,45
2014,2,NW,34,4,UCLA,77,12,Stephen F. Austin,60
2014,2,NW,35,3,Syracuse,53,11,Dayton,55
2014,2,NW,36,2,Kansas,57,10,Stanford,60
2014,2,SW,37,1,Virginia,78,8,Memphis,60
2014,2,SW,38,4,Michigan St.,80,12,Harvard,73
2014,2,SW,39,3,Iowa St.,85,6,North Carolina,83
2014,2,SW,40,2,Villanova,65,7,Connecticut,77
2014,2,NE,41,1,Arizona,84,8,Gonzaga,61
2014,2,NE,42,4,San Diego St.,63,12,North Dakota St.,44
2014,2,NE,43,3,Creighton,55,6,Baylor,85
2014,2,NE,44,2,Wisconsin,85,7,Oregon,77
2014,2,SE,45,1,Wichita St.,76,8,Kentucky,78
2014,2,SE,46,4,Louisville,66,5,Saint Louis,51
2014,2,SE,47,11,Tennessee,83,14,Mercer,63
2014,2,SE,48,2,Michigan,79,7,Texas,65
2014,3,NW,49,1,Florida,79,4,UCLA,68
2014,3,NW,50,10,Stanford,72,11,Dayton,82
2014,3,SW,51,1,Virginia,59,4,Michigan St.,61
2014,3,SW,52,3,Iowa St.,76,7,Connecticut,81
2014,3,NE,53,1,Arizona,70,4,San Diego St.,64
2014,3,NE,54,2,Wisconsin,69,6,Baylor,52
2014,3,SE,55,4,Louisville,69,8,Kentucky,74
2014,3,SE,56,2,Michigan,73,11,Tennessee,71
2014,4,NW,57,1,Florida,62,11,Dayton,52
2014,4,SW,58,4,Michigan St.,54,7,Connecticut,60
2014,4,NE,59,1,Arizona,63,2,Wisconsin,64
2014,4,SE,60,2,Michigan,72,8,Kentucky,75
2014,5,F4,61,1,Florida,53,7,Connecticut,63
2014,5,F4,62,2,Wisconsin,73,8,Kentucky,74
2014,6,Champ,63,7,Connecticut,60,8,Kentucky,54
2015,PI,PI,-4,16,Hampton,74,16,Manhattan,64
2015,PI,PI,-3,11,Mississippi,94,11,BYU,90
2015,PI,PI,-2,11,Dayton,56,11,Boise St.,55
2015,PI,PI,-1,16,Robert Morris,81,16,North Florida,77
2015,1,NW,1,1,Kentucky,79,16,Hampton,56
2015,1,NW,2,8,Cincinnati,66,9,Purdue,65
2015,1,NW,3,5,West Virginia,68,12,Buffalo,62
2015,1,NW,4,4,Maryland,65,13,Valparaiso,62
2015,1,NW,5,6,Butler,56,11,Texas,48
2015,1,NW,6,3,Notre Dame,69,14,Northeastern,65
2015,1,NW,7,7,Wichita St.,81,10,Indiana,76
2015,1,NW,8,2,Kansas,75,15,New Mexico St.,56
2015,1,SW,9,1,Wisconsin,86,16,Coastal Carolina,72
2015,1,SW,10,8,Oregon,79,9,Oklahoma St.,73
2015,1,SW,11,5,Arkansas,56,12,Wofford,53
2015,1,SW,12,4,North Carolina,67,13,Harvard,65
2015,1,SW,13,6,Xavier,76,11,Mississippi,57
2015,1,SW,14,3,Baylor,56,14,Georgia St.,57
2015,1,SW,15,7,VCU,72,10,Ohio St.,75
2015,1,SW,16,2,Arizona,93,15,Texas Southern,72
2015,1,NE,17,1,Villanova,93,16,Lafayette,52
2015,1,NE,18,8,North Carolina St.,66,9,LSU,65
2015,1,NE,19,5,Northern Iowa,71,12,Wyoming,54
2015,1,NE,20,4,Louisville,57,13,UC Irvine,55
2015,1,NE,21,6,Providence,53,11,Dayton,66
2015,1,NE,22,3,Oklahoma,69,14,Albany,60
2015,1,NE,23,7,Michigan St.,70,10,Georgia,63
2015,1,NE,24,2,Virginia,79,15,Belmont,67
2015,1,SE,25,1,Duke,85,16,Robert Morris,56
2015,1,SE,26,8,San Diego St.,76,9,St. John's,64
2015,1,SE,27,5,Utah,57,12,Stephen F. Austin,50
2015,1,SE,28,4,Georgetown,84,13,Eastern Washington,74
2015,1,SE,29,6,SMU,59,11,UCLA,60
2015,1,SE,30,3,Iowa St.,59,14,UAB,60
2015,1,SE,31,7,Iowa,83,10,Davidson,52
2015,1,SE,32,2,Gonzaga,86,15,North Dakota St.,76
2015,2,NW,33,1,Kentucky,64,8,Cincinnati,51
2015,2,NW,34,4,Maryland,59,5,West Virginia,69
2015,2,NW,35,3,Notre Dame,67,6,Butler,64
2015,2,NW,36,2,Kansas,65,7,Wichita St.,78
2015,2,SW,37,1,Wisconsin,72,8,Oregon,65
2015,2,SW,38,4,North Carolina,87,5,Arkansas,78
2015,2,SW,39,6,Xavier,75,14,Georgia St.,67
2015,2,SW,40,2,Arizona,73,10,Ohio St.,58
2015,2,NE,41,1,Villanova,68,8,North Carolina St.,71
2015,2,NE,42,4,Louisville,66,5,Northern Iowa,53
2015,2,NE,43,3,Oklahoma,72,11,Dayton,66
2015,2,NE,44,2,Virginia,54,7,Michigan St.,60
2015,2,SE,45,1,Duke,68,8,San Diego St.,49
2015,2,SE,46,4,Georgetown,64,5,Utah,75
2015,2,SE,47,11,UCLA,92,14,UAB,75
2015,2,SE,48,2,Gonzaga,87,7,Iowa,69
2015,3,NW,49,1,Kentucky,78,5,West Virginia,39
2015,3,NW,50,3,Notre Dame,81,7,Wichita St.,70
2015,3,SW,51,1,Wisconsin,79,4,North Carolina,72
2015,3,SW,52,2,Arizona,68,6,Xavier,60
2015,3,NE,53,4,Louisville,75,8,North Carolina St.,65
2015,3,NE,54,3,Oklahoma,58,7,Michigan St.,62
2015,3,SE,55,1,Duke,63,5,Utah,57
2015,3,SE,56,2,Gonzaga,74,11,UCLA,62
2015,4,NW,57,1,Kentucky,68,3,Notre Dame,66
2015,4,SW,58,1,Wisconsin,85,2,Arizona,78
2015,4,NE,59,4,Louisville,70,7,Michigan St.,76
2015,4,SE,60,1,Duke,66,2,Gonzaga,52
2015,5,F4,61,1,Wisconsin,71,1,Kentucky,64
2015,5,F4,62,1,Duke,81,7,Michigan St.,61
2015,6,Champ,63,1,Duke,68,1,Wisconsin,63
2016,PI,PI,-4,11,Wichita St.,70,11,Vanderbilt,50
2016,PI,PI,-3,16,Holy Cross,59,16,Southern,55
2016,PI,PI,-2,16,Florida Gulf Coast,96,16,Fairleigh Dickinson,65
2016,PI,PI,-1,11,Michigan,67,11,Tulsa,62
2016,1,NW,1,1,Kansas,105,16,Austin Peay,79
2016,1,NW,2,8,Colorado,67,9,Connecticut,74
2016,1,NW,3,5,Maryland,79,12,South Dakota St.,74
2016,1,NW,4,4,California,66,13,Hawaii,77
2016,1,NW,5,6,Arizona,55,11,Wichita St.,65
2016,1,NW,6,3,Miami FL,79,14,Buffalo,72
2016,1,NW,7,7,Iowa,72,10,Temple,70
2016,1,NW,8,2,Villanova,86,15,UNC Asheville,56
2016,1,SW,9,1,Oregon,91,16,Holy Cross,52
2016,1,SW,10,8,Saint Joseph's,78,9,Cincinnati,76
2016,1,SW,11,5,Baylor,75,12,Yale,79
2016,1,SW,12,4,Duke,93,13,UNC Wilmington,85
2016,1,SW,13,6,Texas,72,11,Northern Iowa,75
2016,1,SW,14,3,Texas A&M,92,14,Green Bay,65
2016,1,SW,15,7,Oregon St.,67,10,VCU,75
2016,1,SW,16,2,Oklahoma,82,15,Cal St. Bakersfield,68
2016,1,NE,17,1,North Carolina,83,16,Florida Gulf Coast,67
2016,1,NE,18,8,USC,69,9,Providence,70
2016,1,NE,19,5,Indiana,99,12,Chattanooga,74
2016,1,NE,20,4,Kentucky,85,13,Stony Brook,57
2016,1,NE,21,6,Notre Dame,70,11,Michigan,63
2016,1,NE,22,3,West Virginia,56,14,Stephen F. Austin,70
2016,1,NE,23,7,Wisconsin,47,10,Pittsburgh,43
2016,1,NE,24,2,Xavier,71,15,Weber St.,53
2016,1,SE,25,1,Virginia,81,16,Hampton,45
2016,1,SE,26,8,Texas Tech,61,9,Butler,71
2016,1,SE,27,5,Purdue,83,12,Little Rock,85
2016,1,SE,28,4,Iowa St.,94,13,Iona,81
2016,1,SE,29,6,Seton Hall,52,11,Gonzaga,68
2016,1,SE,30,3,Utah,80,14,Fresno St.,69
2016,1,SE,31,7,Dayton,51,10,Syracuse,70
2016,1,SE,32,2,Michigan St.,81,15,Middle Tennessee,90
2016,2,NW,33,1,Kansas,73,9,Connecticut,61
2016,2,NW,34,5,Maryland,73,13,Hawaii,60
2016,2,NW,35,3,Miami FL,65,11,Wichita St.,57
2016,2,NW,36,2,Villanova,87,7,Iowa,68
2016,2,SW,37,1,Oregon,69,8,Saint Joseph's,64
2016,2,SW,38,4,Duke,71,12,Yale,64
2016,2,SW,39,3,Texas A&M,92,11,Northern Iowa,88
2016,2,SW,40,2,Oklahoma,85,10,VCU,81
2016,2,NE,41,1,North Carolina,85,9,Providence,66
2016,2,NE,42,4,Kentucky,67,5,Indiana,73
2016,2,NE,43,6,Notre Dame,76,14,Stephen F. Austin,75
2016,2,NE,44,2,Xavier,63,7,Wisconsin,66
2016,2,SE,45,1,Virginia,77,9,Butler,69
2016,2,SE,46,4,Iowa St.,78,12,Little Rock,61
2016,2,SE,47,3,Utah,59,11,Gonzaga,82
2016,2,SE,48,10,Syracuse,75,15,Middle Tennessee,50
2016,3,NW,49,1,Kansas,79,5,Maryland,63
2016,3,NW,50,2,Villanova,92,3,Miami FL,69
2016,3,SW,51,1,Oregon,82,4,Duke,68
2016,3,SW,52,2,Oklahoma,77,3,Texas A&M,63
2016,3,NE,53,1,North Carolina,101,5,Indiana,86
2016,3,NE,54,6,Notre Dame,61,7,Wisconsin,56
2016,3,SE,55,1,Virginia,84,4,Iowa St.,71
2016,3,SE,56,10,Syracuse,63,11,Gonzaga,60
2016,4,NW,57,1,Kansas,59,2,Villanova,64
2016,4,SW,58,1,Oregon,68,2,Oklahoma,80
2016,4,NE,59,1,North Carolina,88,6,Notre Dame,74
2016,4,SE,60,1,Virginia,62,10,Syracuse,68
2016,5,F4,61,2,Villanova,95,2,Oklahoma,51
2016,5,F4,62,1,North Carolina,83,10,Syracuse,66
2016,6,Champ,63,1,North Carolina,74,2,Villanova,77
2017,PI,PI,-4,16,Mount St. Mary's,67,16,New Orleans,66
2017,PI,PI,-3,11,USC,75,11,Providence,71
2017,PI,PI,-2,16,UC Davis,67,16,North Carolina Central,63
2017,PI,PI,-1,11,Kansas St.,95,11,Wake Forest,88
2017,1,NW,1,1,Villanova,76,16,Mount St. Mary's,56
2017,1,NW,2,8,Wisconsin,84,9,Virginia Tech,74
2017,1,NW,3,5,Virginia,76,12,UNC Wilmington,71
2017,1,NW,4,4,Florida,80,13,East Tennessee St.,65
2017,1,NW,5,6,SMU,65,11,USC,66
2017,1,NW,6,3,Baylor,91,14,New Mexico St.,73
2017,1,NW,7,7,South Carolina,93,10,Marquette,73
2017,1,NW,8,2,Duke,87,15,Troy,65
2017,1,SW,9,1,Gonzaga,66,16,San Diego St.,46
2017,1,SW,10,8,Northwestern,68,9,Vanderbilt,66
2017,1,SW,11,5,Notre Dame,60,12,Princeton,58
2017,1,SW,12,4,West Virginia,86,13,Bucknell,80
2017,1,SW,13,6,Maryland,65,11,Xavier,76
2017,1,SW,14,3,Florida St.,86,14,Florida Gulf Coast,80
2017,1,SW,15,7,Saint Mary's,85,10,VCU,77
2017,1,SW,16,2,Arizona,100,15,North Dakota,82
2017,1,NE,17,1,Kansas,100,16,UC Davis,62
2017,1,NE,18,8,Miami FL,58,9,Michigan St.,78
2017,1,NE,19,5,Iowa St.,84,12,Nevada,73
2017,1,NE,20,4,Purdue,80,13,Vermont,70
2017,1,NE,21,6,Creighton,72,11,Rhode Island,84
2017,1,NE,22,3,Oregon,93,14,Iona,77
2017,1,NE,23,7,Michigan,92,10,Oklahoma St.,91
2017,1,NE,24,2,Louisville,78,15,Jacksonville St.,63
2017,1,SE,25,1,North Carolina,103,16,Texas Southern,64
2017,1,SE,26,8,Arkansas,77,9,Seton Hall,71
2017,1,SE,27,5,Minnesota,72,12,Middle Tennessee,81
2017,1,SE,28,4,Butler,76,13,Winthrop,64
2017,1,SE,29,6,Cincinnati,75,11,Kansas St.,61
2017,1,SE,30,3,UCLA,97,14,Kent St.,80
2017,1,SE,31,7,Dayton,58,10,Wichita St.,64
2017,1,SE,32,2,Kentucky,79,15,Northern Kentucky,70
2017,2,NW,33,1,Villanova,62,8,Wisconsin,65
2017,2,NW,34,4,Florida,65,5,Virginia,39
2017,2,NW,35,3,Baylor,82,11,USC,78
2017,2,NW,36,2,Duke,81,7,South Carolina,88
2017,2,SW,37,1,Gonzaga,79,8,Northwestern,73
2017,2,SW,38,4,West Virginia,83,5,Notre Dame,71
2017,2,SW,39,3,Florida St.,66,11,Xavier,91
2017,2,SW,40,2,Arizona,69,7,Saint Mary's,60
2017,2,NE,41,1,Kansas,90,9,Michigan St.,70
2017,2,NE,42,4,Purdue,80,5,Iowa St.,76
2017,2,NE,43,3,Oregon,75,11,Rhode Island,72
2017,2,NE,44,2,Louisville,69,7,Michigan,73
2017,2,SE,45,1,North Carolina,72,8,Arkansas,65
2017,2,SE,46,4,Butler,74,12,Middle Tennessee,65
2017,2,SE,47,3,UCLA,79,6,Cincinnati,67
2017,2,SE,48,2,Kentucky,65,10,Wichita St.,62
2017,3,NW,49,4,Florida,84,8,Wisconsin,83
2017,3,NW,50,3,Baylor,50,7,South Carolina,70
2017,3,SW,51,1,Gonzaga,61,4,West Virginia,58
2017,3,SW,52,2,Arizona,71,11,Xavier,73
2017,3,NE,53,1,Kansas,98,4,Purdue,66
2017,3,NE,54,3,Oregon,69,7,Michigan,68
2017,3,SE,55,1,North Carolina,92,4,Butler,80
2017,3,SE,56,2,Kentucky,86,3,UCLA,75
2017,4,NW,57,4,Florida,70,7,South Carolina,77
2017,4,SW,58,1,Gonzaga,83,11,Xavier,59
2017,4,NE,59,1,Kansas,60,3,Oregon,74
2017,4,SE,60,1,North Carolina,75,2,Kentucky,73
2017,5,F4,61,1,Gonzaga,77,7,South Carolina,73
2017,5,F4,62,1,North Carolina,77,3,Oregon,76
2017,6,Champ,63,1,North Carolina,71,1,Gonzaga,65
2018,PI,PI,-4,16,Radford,71,16,LIU,61
2018,PI,PI,-3,11,St. Bonaventure,65,11,UCLA,58
2018,PI,PI,-2,16,Texas Southern,64,16,North Carolina Central,46
2018,PI,PI,-1,11,Syracuse,60,11,Arizona St.,56
2018,1,NW,1,5,Ohio St.,81,12,South Dakota St.,73
2018,1,NW,1,1,Virginia,54,16,UMBC,74
2018,1,NW,2,8,Creighton,59,9,Kansas St.,69
2018,1,NW,3,5,Kentucky,78,12,Davidson,73
2018,1,NW,4,4,Arizona,68,13,Buffalo,89
2018,1,NW,5,6,Miami FL,62,11,Loyola Chicago,64
2018,1,NW,6,3,Tennessee,73,14,Wright St.,47
2018,1,NW,7,7,Nevada,87,10,Texas,83
2018,1,SW,8,2,Cincinnati,68,15,Georgia St.,53
2018,1,SW,9,1,Xavier,102,16,Texas Southern,83
2018,1,SW,10,8,Missouri,54,9,Florida St.,67
2018,1,SW,12,4,Gonzaga,68,13,UNC Greensboro,64
2018,1,SW,13,6,Houston,67,11,San Diego St.,65
2018,1,SW,14,3,Michigan,61,14,Montana,47
2018,1,SW,15,7,Texas A&M,73,10,Providence,69
2018,1,SW,16,2,North Carolina,84,15,Lipscomb,66
2018,1,NE,17,1,Villanova,87,16,Radford,61
2018,1,NE,18,8,Virginia Tech,83,9,Alabama,86
2018,1,NE,19,5,West Virginia,85,12,Murray St.,68
2018,1,NE,20,4,Wichita St.,75,13,Marshall,81
2018,1,NE,21,6,Florida,77,11,St. Bonaventure,62
2018,1,NE,22,3,Texas Tech,70,14,Stephen F. Austin,60
2018,1,NE,23,7,Arkansas,62,10,Butler,79
2018,1,NE,24,2,Purdue,74,15,Cal St. Fullerton,48
2018,1,SE,25,1,Kansas,76,16,Penn,60
2018,1,SE,26,8,Seton Hall,94,9,North Carolina St.,83
2018,1,SE,27,5,Clemson,79,12,New Mexico St.,68
2018,1,SE,28,4,Auburn,62,13,Charleston,58
2018,1,SE,29,6,TCU,52,11,Syracuse,57
2018,1,SE,30,3,Michigan St.,82,14,Bucknell,78
2018,1,SE,31,7,Rhode Island,83,10,Oklahoma,78
2018,1,SE,32,2,Duke,89,15,Iona,67
2018,2,NW,33,9,Kansas St.,50,16,UMBC,43
2018,2,NW,34,5,Kentucky,95,13,Buffalo,75
2018,2,NW,35,3,Tennessee,62,11,Loyola Chicago,63
2018,2,NW,36,2,Cincinnati,73,7,Nevada,75
2018,2,SW,37,1,Xavier,70,9,Florida St.,75
2018,2,SW,38,4,Gonzaga,90,5,Ohio St.,84
2018,2,SW,39,3,Michigan,64,6,Houston,63
2018,2,SW,40,2,North Carolina,65,7,Texas A&M,86
2018,2,NE,41,1,Villanova,81,9,Alabama,58
2018,2,NE,42,5,West Virginia,89,13,Marshall,62
2018,2,NE,43,3,Texas Tech,69,6,Florida,66
2018,2,NE,44,2,Purdue,76,10,Butler,73
2018,2,SE,45,1,Kansas,83,8,Seton Hall,79
2018,2,SE,46,4,Auburn,53,5,Clemson,84
2018,2,SE,47,3,Michigan St.,53,11,Syracuse,55
2018,2,SE,48,2,Duke,87,7,Rhode Island,62
2018,3,NW,49,5,Kentucky,58,9,Kansas St.,61
2018,3,NW,50,7,Nevada,68,11,Loyola Chicago,69
2018,3,SW,51,4,Gonzaga,60,9,Florida St.,75
2018,3,SW,52,3,Michigan,99,7,Texas A&M,72
2018,3,NE,53,1,Villanova,90,5,West Virginia,78
2018,3,NE,54,2,Purdue,65,3,Texas Tech,78
2018,3,SE,55,1,Kansas,80,5,Clemson,76
2018,3,SE,56,2,Duke,69,11,Syracuse,65
2018,4,NW,57,9,Kansas St.,62,11,Loyola Chicago,78
2018,4,SW,58,3,Michigan,58,9,Florida St.,54
2018,4,NE,59,1,Villanova,71,3,Texas Tech,59
2018,4,SE,60,1,Kansas,85,2,Duke,81
2018,5,F4,61,3,Michigan,69,11,Loyola Chicago,57
2018,5,F4,62,1,Villanova,95,1,Kansas,79
2018,6,Champ,63,1,Villanova,79,3,Michigan,62
2019,PI,PI,-4,16,North Dakota St.,82,16,North Carolina Central,76
2019,PI,PI,-3,11,Belmont,81,11,Temple,70
2019,PI,PI,-2,16,Fairleigh Dickinson,82,16,Prairie View A&M,76
2019,PI,PI,-1,11,Arizona St.,74,11,St. John's,65
2019,1,NW,1,1,Duke,85,16,North Dakota St.,62
2019,1,NW,2,8,VCU,58,9,UCF,73
2019,1,NW,3,5,Mississippi St.,76,12,Liberty,80
2019,1,NW,4,4,Virginia Tech,66,13,Saint Louis,52
2019,1,NW,5,6,Maryland,79,11,Belmont,77
2019,1,NW,6,3,LSU,79,14,Yale,74
2019,1,NW,7,7,Louisville,76,10,Minnesota,86
2019,1,NW,8,2,Michigan St.,76,15,Bradley,65
2019,1,SW,9,1,Gonzaga,87,13,Fairleigh Dickinson,49
2019,1,SW,10,8,Syracuse,69,9,Baylor,78
2019,1,SW,11,5,Marquette,64,12,Murray St.,83
2019,1,SW,12,4,Florida St.,76,13,Vermont,69
2019,1,SW,13,6,Buffalo,91,11,Arizona St.,74
2019,1,SW,14,3,Texas Tech,72,14,Northern Kentucky,57
2019,1,SW,15,7,Nevada,61,10,Florida,70
2019,1,SW,16,2,Michigan,74,15,Montana,55
2019,1,NE,17,1,Virginia,71,16,Gardner Webb,56
2019,1,NE,18,8,Mississippi,72,9,Oklahoma,95
2019,1,NE,19,5,Wisconsin,54,12,Oregon,72
2019,1,NE,20,4,Kansas St.,64,13,UC Irvine,70
2019,1,NE,21,6,Villanova,61,11,Saint Mary's,57
2019,1,NE,22,3,Purdue,61,14,Old Dominion,46
2019,1,NE,23,7,Cincinnati,72,10,Iowa,79
2019,1,NE,24,2,Tennessee,77,15,Colgate,70
2019,1,SE,25,1,North Carolina,88,16,Iona,73
2019,1,SE,26,8,Utah St.,61,9,Washington,78
2019,1,SE,27,5,Auburn,78,12,New Mexico St.,77
2019,1,SE,28,4,Kansas,87,13,Northeastern,53
2019,1,SE,29,6,Iowa St.,59,11,Ohio St.,62
2019,1,SE,30,3,Houston,84,14,Georgia St.,55
2019,1,SE,31,7,Wofford,84,10,Seton Hall,68
2019,1,SE,32,2,Kentucky,79,15,Abilene Christian,44
2019,2,NW,33,1,Duke,77,9,UCF,76
2019,2,NW,34,4,Virginia Tech,67,15,Liberty,58
2019,2,NW,35,3,LSU,69,6,Maryland,67
2019,2,NW,36,2,Michigan St.,70,10,Minnesota,50
2019,2,SW,37,1,Gonzaga,83,9,Baylor,71
2019,2,SW,38,4,Florida St.,90,12,Murray St.,62
2019,2,SW,39,3,Texas Tech,62,6,Buffalo,58
2019,2,SW,40,2,Michigan,64,10,Florida,49
2019,2,NE,41,1,Virginia,63,9,Oklahoma,51
2019,2,NE,42,12,Oregon,73,13,UC Irvine,54
2019,2,NE,43,3,Purdue,87,6,Villanova,61
2019,2,NE,44,2,Tennessee,83,10,Iowa,77
2019,2,SE,45,1,North Carolina,81,9,Washington,59
2019,2,SE,46,4,Kansas,75,5,Auburn,89
2019,2,SE,47,3,Houston,74,11,Ohio St.,59
2019,2,SE,48,2,Kentucky,62,7,Wofford,56
2019,3,NW,49,1,Duke,75,4,Virginia Tech,73
2019,3,NW,50,2,Michigan St.,80,3,LSU,63
2019,3,SW,51,1,Gonzaga,72,4,Florida St.,58
2019,3,SW,52,2,Michigan,44,3,Texas Tech,63
2019,3,NE,53,1,Virginia,53,12,Oregon,49
2019,3,NE,54,2,Tennessee,94,3,Purdue,99
2019,3,SE,55,1,North Carolina,80,5,Auburn,97
2019,3,SE,56,2,Kentucky,62,3,Houston,58
2019,4,NW,57,1,Duke,67,2,Michigan St.,68
2019,4,SW,58,1,Gonzaga,69,3,Texas Tech,75
2019,4,NE,59,1,Virginia,80,3,Purdue,75
2019,4,SE,60,2,Kentucky,71,5,Auburn,77
2019,5,F4,61,2,Michigan St.,51,3,Texas Tech,61
2019,5,F4,62,1,Virginia,63,5,Auburn,62
2019,6,Champ,63,1,Virginia,85,3,Texas Tech,77
2021,PI,PI,-4,16,Texas Southern,60,16,Mount St. Mary's,52
2021,PI,PI,-3,11,Drake,53,11,Wichita St.,52
2021,PI,PI,-2,16,Norfolk St.,54,16,Appalachian St.,53
2021,PI,PI,-1,11,UCLA,86,11,Michigan St.,80
2021,1,NW,1,1,Gonzaga,98,16,Norfolk St.,55
2021,1,NW,2,8,Oklahoma,72,9,Missouri,68
2021,1,NW,3,5,Creighton,63,12,UC Santa Barbara,62
2021,1,NW,4,4,Virginia,58,13,Ohio,62
2021,1,NW,5,6,USC,72,11,Drake,56
2021,1,NW,6,3,Kansas,93,14,Eastern Washington,84
2021,1,NW,7,7,Oregon,0,10,VCU,0
2021,1,NW,8,2,Iowa,86,15,Grand Canyon,74
2021,1,SW,9,1,Michigan,82,16,Texas Southern,66
2021,1,SW,10,8,LSU,76,9,St. Bonaventure,61
2021,1,SW,11,5,Colorado,96,12,Georgetown,73
2021,1,SW,12,4,Florida St.,64,13,UNC Greensboro,54
2021,1,SW,13,6,BYU,62,11,UCLA,73
2021,1,SW,14,3,Texas,52,14,Abilene Christian,53
2021,1,SW,15,7,Connecticut,54,10,Maryland,63
2021,1,SW,16,2,Alabama,68,15,Iona,55
2021,1,NE,17,1,Baylor,79,16,Hartford,55
2021,1,NE,18,8,North Carolina,62,9,Wisconsin,85
2021,1,NE,19,5,Villanova,73,12,Winthrop,63
2021,1,NE,20,4,Purdue,69,13,North Texas,78
2021,1,NE,21,4,Texas Tech,65,11,Utah St.,53
2021,1,NE,22,3,Arkansas,85,14,Colgate,68
2021,1,NE,23,7,Florida,75,10,Virginia Tech,70
2021,1,NE,24,2,Ohio St.,72,15,Oral Roberts,75
2021,1,SE,25,1,Illinois,78,16,Drexel,49
2021,1,SE,26,8,Loyola Chicago,71,9,Georgia Tech,60
2021,1,SE,27,5,Tennessee,56,12,Oregon St.,70
2021,1,SE,28,4,Oklahoma St.,69,13,Liberty,60
2021,1,SE,29,6,San Diego St.,62,11,Syracuse,78
2021,1,SE,30,3,West Virginia,84,14,Morehead St.,67
2021,1,SE,31,7,Clemson,56,10,Rutgers,60
2021,1,SE,32,2,Houston,87,15,Cleveland St.,56
2021,2,NW,33,1,Gonzaga,87,8,Oklahoma,71
2021,2,NW,34,5,Creighton,72,13,Ohio,58
2021,2,NW,35,3,Kansas,51,6,USC,85
2021,2,NW,36,2,Iowa,80,7,Oregon,95
2021,2,SW,37,1,Michigan,86,8,LSU,78
2021,2,SW,38,4,Florida St.,71,5,Colorado,53
2021,2,SW,39,11,UCLA,67,14,Abilene Christian,47
2021,2,SW,40,2,Alabama,96,10,Maryland,77
2021,2,NE,41,1,Baylor,76,9,Wisconsin,63
2021,2,NE,42,5,Villanova,84,13,North Texas,61
2021,2,NE,43,3,Arkansas,68,4,Texas Tech,66
2021,2,NE,44,7,Florida,78,15,Oral Roberts,81
2021,2,SE,45,1,Illinois,58,8,Loyola Chicago,71
2021,2,SE,46,4,Oklahoma St.,70,12,Oregon St.,80
2021,2,SE,47,3,West Virginia,72,11,Syracuse,75
2021,2,SE,48,2,Houston,63,10,Rutgers,60
2021,3,NW,49,1,Gonzaga,83,5,Creighton,65
2021,3,NW,50,6,USC,73,7,Oregon,57
2021,3,SW,51,1,Michigan,76,4,Florida St.,58
2021,3,SW,52,2,Alabama,78,11,UCLA,88
2021,3,NE,53,1,Baylor,62,5,Villanova,51
2021,3,NE,54,3,Arkansas,72,15,Oral Roberts,70
2021,3,SE,55,8,Loyola Chicago,58,12,Oregon St.,65
2021,3,SE,56,2,Houston,62,11,Syracuse,46
2021,4,NW,57,1,Gonzaga,85,6,USC,66
2021,4,SW,58,1,Michigan,49,11,UCLA,51
2021,4,NE,59,1,Baylor,81,3,Arkansas,72
2021,4,SE,60,2,Houston,67,12,Oregon St.,61
2021,5,F4,61,1,Gonzaga,93,11,UCLA,90
2021,5,F4,62,1,Baylor,78,2,Houston,59
2021,6,Champ,63,1,Baylor,86,1,Gonzaga,70
