,Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,PFSeed,PFTeam,PFScore,PUSeed,PUTeam,PUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y,AWSeed,AWTeam,PWSeed,PWTeam,ESPN
230,2011,2,NE,42,12,Richmond,65,13,Morehead St.,48,12,Richmond,67.4595886638343,13,Morehead St.,63.84662526911376,Richmond,A10,16.01,112.6,96.5,62.1,3.11,104.8,101.7,2.8,7.4,29.0,8.0,69.6,61.2,8.43,2.79,2.85,8.38,11.23,0.3289930555555556,Morehead St.,OVC,7.01,105.6,98.6,63.4,-2.89,102.2,105.1,-0.1,5.1,25.0,10.0,68.9,61.8,7.14,-3.13,-1.68,4.49,2.81,0.5231481481481483,12.0,Richmond,12.0,Richmond,20.0
231,2011,2,NE,43,3,Purdue,76,11,VCU,94,3,Purdue,72.92673118994222,11,VCU,68.81389380936287,Purdue,B10,24.79,115.9,91.1,66.0,10.16,108.8,98.7,7.1,9.1,26.0,8.0,72.5,61.9,10.68,8.69,9.34,10.02,19.36,-0.2888374485596707,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746,11.0,VCU,3.0,Purdue,0.0
232,2011,2,NE,44,2,Notre Dame,57,10,Florida St.,71,2,Notre Dame,66.98009643761678,10,Florida St.,64.9008908820082,Notre Dame,BE,23.25,120.9,97.7,63.1,9.92,108.2,98.3,9.8,4.2,27.0,7.0,75.2,65.5,9.74,8.43,11.1,7.07,18.17,-0.1689814814814815,Florida St.,ACC,16.76,104.5,87.7,66.7,7.01,107.1,100.1,2.3,8.3,23.0,11.0,69.1,62.0,7.03,6.45,3.52,9.97,13.48,0.0873015873015873,10.0,Florida St.,2.0,Notre Dame,0.0
233,2011,2,SE,45,1,Pittsburgh,70,8,Butler,71,1,Pittsburgh,71.35674827089207,8,Butler,67.39022347118647,Pittsburgh,BE,27.08,120.6,93.5,61.8,8.17,107.6,99.4,8.8,9.4,28.0,6.0,73.9,61.0,12.97,7.85,9.54,11.28,20.82,-0.5098684210526315,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963,8.0,Butler,1.0,Pittsburgh,0.0
234,2011,2,SE,46,4,Wisconsin,70,5,Kansas St.,65,4,Wisconsin,64.6972321159671,5,Kansas St.,65.49785236473545,Wisconsin,B10,25.84,122.3,96.5,56.9,10.81,110.0,99.2,3.7,12.2,25.0,9.0,67.9,58.6,9.35,9.42,4.24,14.52,18.77,0.2889492753623188,Kansas St.,B12,17.42,111.1,93.6,66.4,9.23,108.5,99.3,5.8,5.1,23.0,11.0,72.9,66.1,6.71,8.41,7.55,7.04,14.59,-0.0777777777777777,4.0,Wisconsin,5.0,Kansas St.,0.0
235,2011,2,SE,47,3,BYU,89,11,Gonzaga,67,3,BYU,73.01747071437441,11,Gonzaga,70.49225099690497,BYU,MWC,23.22,117.5,94.3,70.2,7.04,106.8,99.8,13.2,0.8,32.0,5.0,81.4,67.9,13.51,5.76,15.83,2.82,18.65,-0.3757716049382716,Gonzaga,WCC,16.45,112.1,95.6,66.1,3.82,106.4,102.6,7.9,2.4,25.0,10.0,76.7,65.9,10.77,4.01,8.59,5.27,13.86,0.2361111111111111,3.0,BYU,3.0,BYU,20.0
236,2011,2,SE,48,2,Florida,73,7,UCLA,65,2,Florida,71.35798254387741,7,UCLA,66.61117435043923,Florida,SEC,20.61,115.8,95.2,62.5,7.73,106.8,99.1,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,0.519927536231884,UCLA,P10,13.57,108.7,95.1,65.5,6.92,107.3,100.4,3.3,2.7,23.0,11.0,70.1,66.3,3.76,7.93,5.03,6.67,11.7,0.423076923076923,2.0,Florida,2.0,Florida,20.0
237,2011,3,NW,49,1,Ohio St.,60,4,Kentucky,62,1,Ohio St.,73.98747399017292,4,Kentucky,66.55532349962733,Ohio St.,B10,33.47,125.0,91.5,63.8,8.82,108.9,100.0,11.4,10.4,34.0,3.0,77.1,59.7,17.46,8.38,13.39,12.45,25.84,-0.1987433862433862,Kentucky,SEC,25.82,117.8,92.0,65.0,9.81,108.4,98.5,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,0.5150462962962964,4.0,Kentucky,1.0,Ohio St.,0.0
238,2011,3,NW,50,2,North Carolina,81,11,Marquette,63,2,North Carolina,73.79851773606153,11,Marquette,70.33224719067358,North Carolina,ACC,22.18,111.8,89.6,70.6,11.14,109.9,98.8,11.2,4.2,29.0,8.0,77.5,68.8,8.73,10.15,13.0,5.87,18.87,0.2683080808080808,Marquette,BE,18.14,115.5,97.3,66.2,11.06,109.4,98.4,8.1,3.0,22.0,15.0,75.2,68.8,6.38,8.51,10.23,4.66,14.89,-0.1158854166666666,2.0,North Carolina,2.0,North Carolina,40.0
239,2011,3,SW,51,1,Duke,77,5,Arizona,93,1,Duke,73.42011264927524,5,Arizona,68.4389121081122,Duke,ACC,28.42,119.7,91.3,68.6,8.43,107.3,98.9,13.7,5.3,32.0,5.0,80.9,64.7,16.19,8.32,16.55,7.95,24.51,0.1589052287581699,Arizona,P10,19.65,117.4,97.8,65.3,7.69,107.7,100.0,9.7,3.0,30.0,8.0,76.4,67.9,8.55,7.99,11.12,5.42,16.54,-0.1536458333333333,5.0,Arizona,1.0,Duke,0.0
240,2011,3,SW,52,2,San Diego St.,67,3,Connecticut,74,2,San Diego St.,65.17419715418868,3,Connecticut,66.8006308274276,San Diego St.,MWC,24.98,114.1,89.1,62.3,7.48,107.6,100.1,6.6,9.0,34.0,3.0,71.9,59.2,12.65,6.36,5.28,12.68,17.96,-0.3379629629629628,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,3.0,Connecticut,3.0,Connecticut,40.0
241,2011,3,NE,53,1,Kansas,77,12,Richmond,57,1,Kansas,73.07170998632188,12,Richmond,66.62089016249644,Kansas,B12,28.38,118.9,90.6,68.4,7.75,108.2,100.5,13.3,6.5,35.0,3.0,81.2,64.7,16.47,7.62,15.48,8.62,24.1,-0.0087301587301587,Richmond,A10,16.01,112.6,96.5,62.1,3.11,104.8,101.7,2.8,7.4,29.0,8.0,69.6,61.2,8.43,2.79,2.85,8.38,11.23,0.3289930555555556,1.0,Kansas,1.0,Kansas,40.0
242,2011,3,NE,54,10,Florida St.,71,11,VCU,72,10,Florida St.,67.56911108612448,11,VCU,67.6727170175496,Florida St.,ACC,16.76,104.5,87.7,66.7,7.01,107.1,100.1,2.3,8.3,23.0,11.0,69.1,62.0,7.03,6.45,3.52,9.97,13.48,0.0873015873015873,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746,11.0,VCU,11.0,VCU,40.0
243,2011,3,SE,55,4,Wisconsin,54,8,Butler,61,4,Wisconsin,63.26413101064352,8,Butler,65.21797956178415,Wisconsin,B10,25.84,122.3,96.5,56.9,10.81,110.0,99.2,3.7,12.2,25.0,9.0,67.9,58.6,9.35,9.42,4.24,14.52,18.77,0.2889492753623188,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963,8.0,Butler,8.0,Butler,40.0
244,2011,3,SE,56,2,Florida,83,3,BYU,74,2,Florida,69.33112535505846,3,BYU,71.64102352530698,Florida,SEC,20.61,115.8,95.2,62.5,7.73,106.8,99.1,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,0.519927536231884,BYU,MWC,23.22,117.5,94.3,70.2,7.04,106.8,99.8,13.2,0.8,32.0,5.0,81.4,67.9,13.51,5.76,15.83,2.82,18.65,-0.3757716049382716,2.0,Florida,3.0,BYU,0.0
245,2011,4,NW,57,2,North Carolina,69,4,Kentucky,76,2,North Carolina,69.02191284677667,4,Kentucky,71.15425090023501,North Carolina,ACC,22.18,111.8,89.6,70.6,11.14,109.9,98.8,11.2,4.2,29.0,8.0,77.5,68.8,8.73,10.15,13.0,5.87,18.87,0.2683080808080808,Kentucky,SEC,25.82,117.8,92.0,65.0,9.81,108.4,98.5,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,0.5150462962962964,4.0,Kentucky,4.0,Kentucky,80.0
246,2011,4,SW,58,3,Connecticut,65,5,Arizona,63,3,Connecticut,71.64682071508489,5,Arizona,67.20628747418422,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,Arizona,P10,19.65,117.4,97.8,65.3,7.69,107.7,100.0,9.7,3.0,30.0,8.0,76.4,67.9,8.55,7.99,11.12,5.42,16.54,-0.1536458333333333,3.0,Connecticut,3.0,Connecticut,80.0
247,2011,4,NE,59,1,Kansas,61,11,VCU,71,1,Kansas,72.02069998509305,11,VCU,67.96865086705026,Kansas,B12,28.38,118.9,90.6,68.4,7.75,108.2,100.5,13.3,6.5,35.0,3.0,81.2,64.7,16.47,7.62,15.48,8.62,24.1,-0.0087301587301587,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746,11.0,VCU,1.0,Kansas,0.0
248,2011,4,SE,60,2,Florida,71,8,Butler,74,2,Florida,71.36380382064391,8,Butler,67.56468217961476,Florida,SEC,20.61,115.8,95.2,62.5,7.73,106.8,99.1,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,0.519927536231884,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963,8.0,Butler,2.0,Florida,0.0
249,2011,5,F4,61,3,Connecticut,56,4,Kentucky,55,3,Connecticut,64.74998561483551,4,Kentucky,66.86275776739167,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,Kentucky,SEC,25.82,117.8,92.0,65.0,9.81,108.4,98.5,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,0.5150462962962964,3.0,Connecticut,4.0,Kentucky,0.0
250,2011,5,F4,62,8,Butler,70,11,VCU,62,8,Butler,68.60789901046314,11,VCU,67.51456632177563,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746,8.0,Butler,8.0,Butler,160.0
251,2011,6,Champ,63,3,Connecticut,53,8,Butler,41,3,Connecticut,70.45419377269596,8,Butler,66.578557378865,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963,3.0,Connecticut,3.0,Connecticut,320.0
252,2012,1,NW,1,1,Kentucky,81,16,Western Kentucky,66,1,Kentucky,81.0,16,Western Kentucky,66.0,Kentucky,SEC,32.59,122.2,89.6,65.4,7.99,106.8,98.8,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,0.5150462962962964,Western Kentucky,SB,-2.67,97.8,100.5,67.9,-0.0,102.3,102.3,-2.6,-1.3,16.0,19.0,64.9,68.1,-3.17,0.51,-1.68,-0.98,-2.66,0.2806712962962963,,,,,
253,2012,1,NW,2,8,Iowa St.,77,9,Connecticut,64,8,Iowa St.,77.0,9,Connecticut,64.0,Iowa St.,B12,16.69,113.9,97.2,65.8,7.22,107.0,99.8,7.2,2.6,23.0,11.0,73.2,67.2,6.0,7.32,8.91,4.41,13.32,-0.1436403508771929,Connecticut,BE,14.53,111.3,96.8,63.0,8.25,107.3,99.1,4.3,5.2,20.0,14.0,68.7,64.5,4.21,8.07,5.05,7.23,12.27,0.4884259259259259,,,,,
254,2012,1,NW,3,5,Wichita St.,59,12,VCU,62,5,Wichita St.,59.0,12,VCU,62.0,Wichita St.,MVC,22.36,116.1,93.8,65.7,3.97,105.1,101.2,8.9,5.3,27.0,6.0,77.1,62.4,14.7,3.8,10.64,6.79,17.42,0.0511363636363636,VCU,CAA,13.45,106.9,93.5,65.0,0.53,101.9,101.4,2.7,5.5,29.0,7.0,68.0,59.8,8.17,0.63,2.74,6.05,8.79,-0.089781746031746,,,,,
255,2012,1,NW,4,4,Indiana,79,13,New Mexico St.,66,4,Indiana,79.0,13,New Mexico St.,66.0,Indiana,B10,22.55,120.2,97.6,66.7,8.41,107.4,99.0,12.1,3.2,27.0,9.0,77.3,66.4,10.83,7.8,14.53,4.1,18.63,-0.1283333333333333,New Mexico St.,WAC,11.22,109.3,98.1,69.4,-0.88,103.4,104.3,8.3,-1.6,26.0,10.0,78.1,68.3,9.81,0.08,9.12,-0.39,8.73,-0.2532407407407407,,,,,
256,2012,1,NW,5,6,UNLV,64,11,Colorado,68,6,UNLV,64.0,11,Colorado,68.0,UNLV,MWC,14.97,109.2,94.2,68.7,3.54,104.5,100.9,8.9,1.2,26.0,9.0,76.3,65.9,10.4,4.37,11.33,2.23,13.55,0.0342592592592592,Colorado,P12,8.89,104.8,95.9,65.1,5.35,105.7,100.4,1.3,3.7,24.0,12.0,67.5,63.0,4.44,5.73,2.06,5.85,7.91,-0.2857142857142857,,,,,
257,2012,1,NW,6,3,Baylor,68,14,South Dakota St.,60,3,Baylor,68.0,14,South Dakota St.,60.0,Baylor,B12,21.29,116.0,94.7,65.6,9.61,108.1,98.5,8.9,3.8,30.0,8.0,74.7,65.3,9.37,8.03,10.2,6.34,16.54,0.1124999999999999,South Dakota St.,Sum,11.62,113.7,102.1,64.8,-1.92,103.2,105.1,7.0,-0.3,27.0,8.0,76.8,66.5,10.29,-1.87,7.0,0.34,7.34,-0.3628472222222222,,,,,
258,2012,1,NW,7,7,Notre Dame,63,10,Xavier,67,7,Notre Dame,63.0,10,Xavier,67.0,Notre Dame,BE,14.22,110.9,96.7,60.2,6.94,106.4,99.4,1.4,6.2,22.0,12.0,66.4,61.7,4.71,6.47,2.42,8.76,11.18,-0.1689814814814815,Xavier,A10,12.59,108.7,96.1,66.4,7.24,107.4,100.1,5.2,2.8,23.0,13.0,70.6,67.3,3.36,6.22,5.95,3.64,9.59,0.1358333333333333,,,,,
259,2012,1,NW,8,2,Duke,70,15,Lehigh,75,2,Duke,70.0,15,Lehigh,75.0,Duke,ACC,19.7,117.7,98.0,66.4,8.18,107.3,99.1,12.2,2.6,27.0,7.0,77.3,68.6,8.65,8.4,13.75,3.3,17.05,0.1589052287581699,Lehigh,Pat,9.29,108.6,99.3,67.6,-5.57,100.3,105.8,6.1,-0.1,27.0,8.0,75.7,65.4,10.29,-5.14,5.63,-1.37,4.27,0.2239583333333333,,,,,
260,2012,1,SW,9,1,Michigan St.,89,16,LIU,67,1,Michigan St.,89.0,16,LIU,67.0,Michigan St.,B10,27.87,114.7,86.9,64.3,10.21,108.6,98.4,7.7,9.9,29.0,8.0,71.6,59.3,12.32,9.82,8.73,12.58,21.32,0.3840996168582376,LIU,NEC,0.75,108.7,107.9,73.4,-5.25,99.8,105.0,10.0,-9.0,25.0,9.0,81.4,77.7,3.76,-5.1,11.38,-12.71,-1.34,-0.1157407407407407,,,,,
261,2012,1,SW,10,8,Memphis,54,9,Saint Louis,61,8,Memphis,54.0,9,Saint Louis,61.0,Memphis,CUSA,21.9,114.2,92.3,67.5,5.1,104.9,99.8,9.5,5.1,26.0,9.0,74.7,63.1,11.6,5.26,11.14,5.72,16.86,0.0543981481481481,Saint Louis,A10,21.2,111.9,90.7,61.9,4.36,105.0,100.6,1.6,10.4,26.0,8.0,68.7,57.6,11.06,4.06,2.48,12.67,15.15,-0.1475694444444444,,,,,
262,2012,1,SW,11,5,New Mexico,75,12,Long Beach St.,68,5,New Mexico,75.0,12,Long Beach St.,68.0,New Mexico,MWC,19.45,110.8,91.4,65.5,2.65,103.9,101.3,6.4,7.1,28.0,7.0,72.7,59.3,13.4,3.34,6.64,8.96,15.6,-0.5821759259259259,Long Beach St.,BW,15.27,111.7,96.4,66.4,1.25,104.0,102.8,5.4,3.4,25.0,9.0,73.8,64.0,9.85,0.87,6.44,3.08,9.52,-0.4809027777777777,,,,,
263,2012,1,SW,12,4,Louisville,69,13,Davidson,62,4,Louisville,69.0,13,Davidson,62.0,Louisville,BE,20.67,106.2,85.5,66.1,10.06,108.6,98.6,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,0.3330662393162393,Davidson,SC,10.65,112.0,101.4,67.4,-3.0,101.5,104.5,8.2,-0.2,25.0,8.0,77.9,67.8,10.09,-1.68,8.39,-1.13,7.26,0.0055555555555556,,,,,
264,2012,1,SW,13,6,Murray St.,58,11,Colorado St.,41,6,Murray St.,58.0,11,Colorado St.,41.0,Murray St.,OVC,15.34,108.5,93.2,65.0,-2.34,102.9,105.2,2.6,4.9,31.0,2.0,73.1,60.6,12.45,-2.6,3.25,5.49,8.74,-0.0541666666666666,Colorado St.,MWC,8.17,111.9,103.7,63.6,4.39,104.7,100.3,4.5,0.2,20.0,12.0,70.1,68.0,2.06,5.23,5.34,1.25,6.58,-0.15,,,,,
265,2012,1,SW,14,3,Marquette,88,14,BYU,68,3,Marquette,88.0,14,BYU,68.0,Marquette,BE,20.22,111.5,91.3,70.0,8.24,106.6,98.3,10.5,3.2,27.0,8.0,75.4,65.9,9.43,7.5,12.11,4.82,16.92,-0.1158854166666666,BYU,WCC,12.79,106.3,93.5,72.6,1.31,105.1,103.8,7.9,1.0,26.0,9.0,77.9,67.4,10.54,1.55,10.45,0.8,11.25,-0.3757716049382716,,,,,
266,2012,1,SW,15,7,Florida,71,10,Virginia,45,7,Florida,71.0,10,Virginia,45.0,Florida,SEC,22.47,120.4,98.0,64.2,7.18,105.4,98.2,11.8,3.5,26.0,11.0,75.9,65.0,10.92,7.33,13.34,4.91,18.25,0.519927536231884,Virginia,ACC,15.85,105.2,89.3,59.3,4.05,105.0,101.0,-3.1,14.0,22.0,10.0,62.5,54.2,8.28,4.23,-3.41,15.92,12.51,-0.4166666666666666,,,,,
267,2012,1,SW,16,2,Missouri,84,15,Norfolk St.,86,2,Missouri,84.0,15,Norfolk St.,86.0,Missouri,B12,25.28,125.1,99.8,65.4,5.8,105.7,99.9,14.0,1.9,30.0,5.0,80.4,66.3,14.09,5.68,16.13,3.64,19.77,-0.3591269841269841,Norfolk St.,MEAC,-1.82,100.9,102.7,66.6,-6.31,100.3,106.6,-1.1,-1.3,26.0,10.0,68.9,67.1,1.83,-5.39,-1.41,-2.27,-3.68,0.9548611111111112,,,,,
268,2012,1,NE,17,1,Syracuse,72,16,UNC Asheville,65,1,Syracuse,72.0,16,UNC Asheville,65.0,Syracuse,BE,26.04,117.7,91.7,64.4,7.98,107.0,99.0,9.9,8.4,34.0,3.0,74.1,61.0,13.11,8.02,11.14,9.99,21.12,0.3462643678160919,UNC Asheville,BSth,5.5,110.4,104.9,68.2,-4.12,101.8,105.9,8.6,-3.6,24.0,10.0,80.7,71.4,9.38,-2.72,7.96,-4.9,3.06,0.4739583333333333,,,,,
269,2012,1,NE,18,8,Kansas St.,70,9,Southern Miss,64,8,Kansas St.,70.0,9,Southern Miss,64.0,Kansas St.,B12,17.52,109.8,92.3,66.5,7.98,107.0,99.1,5.8,5.2,22.0,11.0,71.0,64.1,6.94,7.53,7.66,6.81,14.47,-0.0777777777777777,Southern Miss,CUSA,10.83,111.2,100.4,63.8,4.41,104.7,100.3,4.7,2.5,25.0,9.0,71.4,65.1,6.29,3.61,5.67,2.12,7.79,-0.4953703703703704,,,,,
270,2012,1,NE,19,5,Vanderbilt,79,12,Harvard,70,5,Vanderbilt,79.0,12,Harvard,70.0,Vanderbilt,SEC,20.9,115.6,94.7,64.7,8.48,107.7,99.2,8.2,4.4,25.0,11.0,72.6,65.0,7.67,8.04,9.36,6.35,15.71,-0.3049768518518518,Harvard,Ivy,14.34,108.8,94.4,60.7,-0.87,101.4,102.2,-0.6,8.7,26.0,5.0,65.6,55.6,9.97,-1.56,-1.58,9.42,7.84,0.1371527777777778,,,,,
271,2012,1,NE,20,4,Wisconsin,73,13,Montana,49,4,Wisconsin,73.0,13,Montana,49.0,Wisconsin,B10,24.09,113.7,89.6,57.5,8.8,107.6,98.8,0.3,15.9,26.0,10.0,64.0,53.2,10.81,8.24,0.58,18.47,19.04,0.2889492753623188,Montana,BSky,6.76,103.7,96.9,64.2,-5.3,102.5,107.8,-0.6,5.3,25.0,7.0,70.0,62.0,7.94,-3.39,-0.72,5.26,4.55,-0.0650252525252524,,,,,
272,2012,1,NE,21,6,Cincinnati,65,11,Texas,59,6,Cincinnati,65.0,11,Texas,59.0,Cincinnati,BE,16.03,109.5,93.5,62.9,6.9,105.7,98.8,3.2,6.8,26.0,11.0,68.2,61.5,6.65,6.28,4.55,8.38,12.93,-0.3191425120772946,Texas,B12,15.9,112.9,97.0,64.9,8.45,107.8,99.4,6.3,4.0,20.0,14.0,72.6,66.8,5.88,8.12,8.0,6.0,14.0,-0.0802469135802469,,,,,
273,2012,1,NE,22,3,Florida St.,66,14,St. Bonaventure,63,3,Florida St.,66.0,14,St. Bonaventure,63.0,Florida St.,ACC,17.14,107.6,90.4,66.6,7.54,106.9,99.4,4.5,7.4,25.0,10.0,69.8,62.9,6.91,7.62,6.0,8.54,14.53,0.0873015873015873,St. Bonaventure,A10,11.78,110.6,98.9,63.0,3.83,104.9,101.1,3.5,3.9,20.0,12.0,70.4,65.0,5.41,2.84,3.67,4.57,8.25,-0.2274305555555555,,,,,
274,2012,1,NE,23,7,Gonzaga,77,10,West Virginia,54,7,Gonzaga,77.0,10,West Virginia,54.0,Gonzaga,WCC,18.39,113.1,94.7,64.8,2.08,104.9,102.8,6.8,4.4,26.0,7.0,73.8,63.2,10.61,3.25,6.89,6.97,13.86,0.2361111111111111,West Virginia,BE,13.56,111.4,97.9,64.0,8.32,107.3,99.0,7.3,2.6,19.0,14.0,71.1,66.5,4.61,7.53,7.72,4.41,12.13,0.1760620915032679,,,,,
275,2012,1,NE,24,2,Ohio St.,78,15,Loyola MD,59,2,Ohio St.,78.0,15,Loyola MD,59.0,Ohio St.,B10,30.07,118.1,88.1,66.9,10.1,108.9,98.8,10.8,9.5,31.0,8.0,74.7,59.8,14.87,9.07,12.58,11.37,23.95,-0.1987433862433862,Loyola MD,MAAC,3.91,103.9,100.0,63.6,-2.7,101.8,104.5,-0.8,3.0,24.0,9.0,67.3,64.2,3.09,-2.72,-2.18,2.54,0.37,-0.0833333333333333,,,,,
276,2012,1,SE,25,1,North Carolina,77,16,Vermont,58,1,North Carolina,77.0,16,Vermont,58.0,North Carolina,ACC,25.44,116.1,90.7,70.9,7.41,107.2,99.8,13.7,3.4,32.0,6.0,81.3,67.1,14.26,7.07,17.03,4.3,21.34,0.2683080808080808,Vermont,AE,5.17,105.3,100.1,61.9,-5.44,99.1,104.6,-0.4,3.5,24.0,12.0,67.1,60.9,6.17,-5.19,-2.16,3.13,0.98,0.1607142857142857,,,,,
277,2012,1,SE,26,8,Creighton,58,9,Alabama,57,8,Creighton,58.0,9,Alabama,57.0,Creighton,MVC,16.47,119.2,102.7,65.9,3.79,104.9,101.1,11.3,-1.3,29.0,6.0,79.2,69.7,9.51,3.41,13.18,-0.26,12.92,-0.2555555555555555,Alabama,SEC,16.69,106.1,89.5,61.9,7.07,107.4,100.3,-0.3,11.5,21.0,12.0,64.7,58.1,6.58,7.18,0.16,13.6,13.76,0.0800653594771242,,,,,
278,2012,1,SE,27,5,Temple,44,12,South Florida,58,5,Temple,44.0,12,South Florida,58.0,Temple,A10,14.49,113.3,98.9,65.9,6.1,106.5,100.4,8.3,1.5,24.0,8.0,75.0,69.5,5.5,4.94,9.09,1.35,10.44,0.0042270531400965,South Florida,BE,13.13,103.9,90.8,58.5,8.17,107.2,99.0,-5.2,11.7,22.0,14.0,59.3,56.6,2.69,7.29,-5.08,14.28,9.2,0.2546296296296297,,,,,
279,2012,1,SE,28,4,Michigan,60,13,Ohio,65,4,Michigan,60.0,13,Ohio,65.0,Michigan,B10,17.52,114.3,96.8,60.1,10.65,109.0,98.3,2.6,8.1,24.0,10.0,66.3,61.5,4.85,8.98,3.87,9.32,13.19,0.4873737373737374,Ohio,MAC,11.88,106.6,94.7,66.0,0.8,103.6,102.8,2.3,4.6,29.0,8.0,70.2,62.5,7.73,0.17,2.7,4.46,7.17,0.3969907407407407,,,,,
280,2012,1,SE,29,6,San Diego St.,65,11,North Carolina St.,79,6,San Diego St.,65.0,11,North Carolina St.,79.0,San Diego St.,MWC,11.16,107.0,95.8,65.8,3.33,104.8,101.5,3.1,3.4,26.0,8.0,71.1,63.7,7.35,3.79,4.59,4.46,9.04,-0.3379629629629628,North Carolina St.,ACC,14.22,112.1,97.9,67.0,6.22,105.9,99.7,7.3,1.5,24.0,13.0,72.9,67.6,5.3,6.8,9.17,2.94,12.1,0.2296006944444444,,,,,
281,2012,1,SE,30,3,Georgetown,74,14,Belmont,59,3,Georgetown,74.0,14,Belmont,59.0,Georgetown,BE,21.05,111.2,90.1,62.1,8.32,107.3,99.0,3.8,9.7,24.0,9.0,69.0,59.4,9.67,7.69,4.49,12.32,16.81,-0.1335227272727272,Belmont,ASun,16.96,117.1,100.1,67.2,-0.32,103.4,103.7,10.6,0.9,27.0,8.0,80.9,67.5,13.37,-1.22,11.7,0.12,11.81,-0.1293402777777777,,,,,
282,2012,1,SE,31,7,Saint Mary's,69,10,Purdue,72,7,Saint Mary's,69.0,10,Purdue,72.0,Saint Mary's,WCC,15.48,114.3,98.8,63.4,0.17,104.1,103.9,6.4,4.5,27.0,6.0,74.8,62.7,12.09,0.78,6.01,5.25,11.26,-0.2013888888888889,Purdue,B10,16.25,116.2,99.9,64.3,8.81,108.4,99.6,7.5,4.1,22.0,13.0,71.8,66.0,5.83,8.05,8.62,5.26,13.88,-0.2888374485596707,,,,,
