Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y
2017,1,SE,32,2,Kentucky,79,15,Northern Kentucky,70,Kentucky,SEC,27.72,119.1,91.4,72,9.6,7.9,32,6,84.9,71.5,13.39,10.49,16.92,6.96,23.88,Northern Kentucky,Horz,1.91,106.8,104.9,68,0.5,-0.7,24,11,76,71.6,4.34,-2.84,-0.49,0.32,-0.17
2017,2,NW,33,1,Villanova,62,8,Wisconsin,65,Villanova,BE,29.88,122.4,92.5,64.1,11.9,8.4,32,4,77.2,62.7,14.53,9.28,9.2,14.61,23.8,Wisconsin,B10,22.99,115.1,92.1,63.4,6.7,8.3,27,10,72.4,62.4,10,9.4,3.85,15.56,19.4
2017,2,NW,34,4,Florida,65,5,Virginia,39,Florida,SEC,27.5,116.9,89.5,69,8.5,9.6,27,9,77.9,66.5,11.39,11.01,11.36,11.04,22.4,Virginia,ACC,24.29,112.2,88,59.2,5.8,11.4,23,11,66.1,56.4,9.71,10.93,-1.49,22.12,20.63
2017,2,NW,35,3,Baylor,82,11,USC,78,Baylor,B12,24.23,117.1,92.9,63.7,7.9,7.1,27,8,72.9,63.7,9.2,11.87,4.89,14.86,19.75,USC,P12,13.45,114.2,100.7,68.7,6.2,1.6,26,10,78.2,73.1,5.08,6.4,8.07,3.41,11.48
2017,2,NW,36,2,Duke,81,7,South Carolina,88,Duke,ACC,24.17,121,96.8,68.3,11.8,5.9,28,9,80.8,70.2,10.65,10.91,13.15,8.41,21.56,South Carolina,SEC,20.8,108.9,88.1,68.6,2,9.4,26,11,73.2,65.2,7.92,10.16,5.2,12.32,17.52
2017,2,SW,37,1,Gonzaga,79,8,Northwestern,73,Gonzaga,WCC,32.05,118.4,86.3,70.1,10.8,9.5,37,2,82.6,61.5,21.13,4.13,12.79,12.47,25.26,Northwestern,B10,15.81,111.3,95.5,65.6,3.6,5.8,24,12,71.1,65.5,5.58,8.43,2.9,11.12,14.02
2017,2,SW,38,4,West Virginia,83,5,Notre Dame,71,West Virginia,B12,27.17,116.5,89.4,69.9,8.2,9.4,28,9,81.5,66.7,14.78,9.67,14.63,9.83,24.45,Notre Dame,ACC,19.74,118.1,98.4,67,9.8,4.1,26,10,77.3,69.3,8.03,9.78,10,7.81,17.81
2017,2,SW,39,3,Florida St.,66,11,Xavier,91,Florida St.,ACC,20.06,115.5,95.5,71.3,7.6,6.3,26,9,82.1,72.1,10,8.87,13.22,5.65,18.87,Xavier,BE,16.7,115.7,99,67.2,6.8,3.6,24,14,74.6,71.3,3.29,11.51,7.6,7.2,14.8
2017,2,SW,40,2,Arizona,69,7,Saint Mary's,60,Arizona,P12,23.31,118.4,95.1,66,8.8,5.9,32,5,76.6,65.9,10.62,7.63,7.47,10.79,18.25,Saint Mary's,WCC,23.67,118.7,95,60.2,10.9,5.7,29,5,72,57.5,14.56,2.19,1.09,15.66,16.75
2017,2,NE,41,1,Kansas,90,9,Michigan St.,70,Kansas,B12,27.45,121.9,94.5,70.2,12.1,6.3,31,5,83.2,71.9,11.31,12.23,16.58,6.95,23.53,Michigan St.,B10,15.51,111.4,95.9,66.9,4.6,5.1,20,15,71.9,68.7,3.17,10.5,4.2,9.47,13.67
2017,2,NE,42,4,Purdue,80,5,Iowa St.,76,Purdue,B10,23.12,117,93.9,69.1,8.9,7.2,27,8,79.7,68.4,11.34,8.79,11.54,8.59,20.13,Iowa St.,B12,23.45,119.7,96.3,68.4,9.6,5.1,24,11,80.8,72.3,8.57,11.94,12.54,7.97,20.51
2017,2,NE,43,3,Oregon,75,11,Rhode Island,72,Oregon,P12,25.02,118.2,93.2,67,10.7,6.8,33,6,78.9,65.8,13.1,8.38,9.52,11.29,20.8,Rhode Island,A10,16.26,111.5,95.2,66.4,4.8,5.6,25,10,73.6,65.4,8.26,4.62,3.78,9.1,12.88
2017,2,NE,44,2,Louisville,69,7,Michigan,73,Louisville,ACC,25.51,117.2,91.7,67.9,7.9,9.9,25,9,77.3,66,11.32,11.15,10.35,12.13,22.47,Michigan,B10,23.05,122.3,99.2,63.1,11.6,3.9,26,12,75,66.4,8.63,10.17,7.68,11.13,18.8
2017,2,SE,45,1,North Carolina,72,8,Arkansas,65,North Carolina,ACC,28.22,120.7,92.5,71.3,11.3,8.2,33,7,84.4,70.6,13.83,11.76,16.92,7.91,24.84,Arkansas,SEC,16.25,116.1,99.8,69.7,6.5,3.1,26,10,79.3,73.9,5.44,8.6,10.56,3.48,14.04
2017,2,SE,46,4,Butler,74,12,Middle Tennessee,65,Butler,BE,20.76,117.7,97,65.9,8.6,4.7,25,9,76.3,68.9,7.47,10.23,8.45,9.25,17.7,Middle Tennessee,CUSA,14.95,112.2,97.2,64.6,4.9,4.5,31,5,74.9,63.9,11.06,-0.48,0.5,9.3,9.8
2017,2,SE,47,3,UCLA,79,6,Cincinnati,67,UCLA,P12,23.63,124,100.4,72.6,14.4,2.4,31,5,89.8,75.5,14.28,6.39,20.52,0.15,20.67,Cincinnati,Amer,22.18,114.9,92.8,63.5,7,7.8,30,6,74.3,61.3,12.94,5.49,4.5,13.94,18.43
2017,2,SE,48,2,Kentucky,65,10,Wichita St.,62,Kentucky,SEC,27.72,119.1,91.4,72,9.6,7.9,32,6,84.9,71.5,13.39,10.49,16.92,6.96,23.88,Wichita St.,MVC,26.14,118.7,92.6,68,7.2,8.5,31,5,81,62.4,18.61,2.96,10.67,10.57,21.24
2017,3,NW,49,4,Florida,84,8,Wisconsin,83,Florida,SEC,27.5,116.9,89.5,69,8.5,9.6,27,9,77.9,66.5,11.39,11.01,11.36,11.04,22.4,Wisconsin,B10,22.99,115.1,92.1,63.4,6.7,8.3,27,10,72.4,62.4,10,9.4,3.85,15.56,19.4
2017,3,NW,50,3,Baylor,50,7,South Carolina,70,Baylor,B12,24.23,117.1,92.9,63.7,7.9,7.1,27,8,72.9,63.7,9.2,11.87,4.89,14.86,19.75,South Carolina,SEC,20.8,108.9,88.1,68.6,2,9.4,26,11,73.2,65.2,7.92,10.16,5.2,12.32,17.52
2017,3,SW,51,1,Gonzaga,61,4,West Virginia,58,Gonzaga,WCC,32.05,118.4,86.3,70.1,10.8,9.5,37,2,82.6,61.5,21.13,4.13,12.79,12.47,25.26,West Virginia,B12,27.17,116.5,89.4,69.9,8.2,9.4,28,9,81.5,66.7,14.78,9.67,14.63,9.83,24.45
2017,3,SW,52,2,Arizona,71,11,Xavier,73,Arizona,P12,23.31,118.4,95.1,66,8.8,5.9,32,5,76.6,65.9,10.62,7.63,7.47,10.79,18.25,Xavier,BE,16.7,115.7,99,67.2,6.8,3.6,24,14,74.6,71.3,3.29,11.51,7.6,7.2,14.8
2017,3,NE,53,1,Kansas,98,4,Purdue,66,Kansas,B12,27.45,121.9,94.5,70.2,12.1,6.3,31,5,83.2,71.9,11.31,12.23,16.58,6.95,23.53,Purdue,B10,23.12,117,93.9,69.1,8.9,7.2,27,8,79.7,68.4,11.34,8.79,11.54,8.59,20.13
2017,3,NE,54,3,Oregon,69,7,Michigan,68,Oregon,P12,25.02,118.2,93.2,67,10.7,6.8,33,6,78.9,65.8,13.1,8.38,9.52,11.29,20.8,Michigan,B10,23.05,122.3,99.2,63.1,11.6,3.9,26,12,75,66.4,8.63,10.17,7.68,11.13,18.8
2017,3,SE,55,1,North Carolina,92,4,Butler,80,North Carolina,ACC,28.22,120.7,92.5,71.3,11.3,8.2,33,7,84.4,70.6,13.83,11.76,16.92,7.91,24.84,Butler,BE,20.76,117.7,97,65.9,8.6,4.7,25,9,76.3,68.9,7.47,10.23,8.45,9.25,17.7
2017,3,SE,56,2,Kentucky,86,3,UCLA,75,Kentucky,SEC,27.72,119.1,91.4,72,9.6,7.9,32,6,84.9,71.5,13.39,10.49,16.92,6.96,23.88,UCLA,P12,23.63,124,100.4,72.6,14.4,2.4,31,5,89.8,75.5,14.28,6.39,20.52,0.15,20.67
2017,4,NW,57,4,Florida,70,7,South Carolina,77,Florida,SEC,27.5,116.9,89.5,69,8.5,9.6,27,9,77.9,66.5,11.39,11.01,11.36,11.04,22.4,South Carolina,SEC,20.8,108.9,88.1,68.6,2,9.4,26,11,73.2,65.2,7.92,10.16,5.2,12.32,17.52
2017,4,SW,58,1,Gonzaga,83,11,Xavier,59,Gonzaga,WCC,32.05,118.4,86.3,70.1,10.8,9.5,37,2,82.6,61.5,21.13,4.13,12.79,12.47,25.26,Xavier,BE,16.7,115.7,99,67.2,6.8,3.6,24,14,74.6,71.3,3.29,11.51,7.6,7.2,14.8
2017,4,NE,59,1,Kansas,60,3,Oregon,74,Kansas,B12,27.45,121.9,94.5,70.2,12.1,6.3,31,5,83.2,71.9,11.31,12.23,16.58,6.95,23.53,Oregon,P12,25.02,118.2,93.2,67,10.7,6.8,33,6,78.9,65.8,13.1,8.38,9.52,11.29,20.8
2017,4,SE,60,1,North Carolina,75,2,Kentucky,73,North Carolina,ACC,28.22,120.7,92.5,71.3,11.3,8.2,33,7,84.4,70.6,13.83,11.76,16.92,7.91,24.84,Kentucky,SEC,27.72,119.1,91.4,72,9.6,7.9,32,6,84.9,71.5,13.39,10.49,16.92,6.96,23.88
2017,5,F4,61,1,Gonzaga,77,7,South Carolina,73,Gonzaga,WCC,32.05,118.4,86.3,70.1,10.8,9.5,37,2,82.6,61.5,21.13,4.13,12.79,12.47,25.26,South Carolina,SEC,20.8,108.9,88.1,68.6,2,9.4,26,11,73.2,65.2,7.92,10.16,5.2,12.32,17.52
2017,5,F4,62,1,North Carolina,77,3,Oregon,76,North Carolina,ACC,28.22,120.7,92.5,71.3,11.3,8.2,33,7,84.4,70.6,13.83,11.76,16.92,7.91,24.84,Oregon,P12,25.02,118.2,93.2,67,10.7,6.8,33,6,78.9,65.8,13.1,8.38,9.52,11.29,20.8
2017,6,Champ,63,1,North Carolina,71,1,Gonzaga,65,North Carolina,ACC,28.22,120.7,92.5,71.3,11.3,8.2,33,7,84.4,70.6,13.83,11.76,16.92,7.91,24.84,Gonzaga,WCC,32.05,118.4,86.3,70.1,10.8,9.5,37,2,82.6,61.5,21.13,4.13,12.79,12.47,25.26
2018,1,NW,1,5,Ohio St.,81,12,South Dakota St.,73,Ohio St.,B10,21.16,116,94.9,67,7.3,6.6,25,9,76.2,67.6,8.65,9.02,7.67,10,17.67,South Dakota St.,Sum,10.2,113.8,103.6,70.5,6,-0.1,28,7,84.5,74.3,10.26,-0.38,8.68,-1.84,6.84
2018,1,NW,1,1,Virginia,54,16,UMBC,74,Virginia,ACC,29.53,115.2,85.6,59.4,7,13.2,31,3,67.1,54,13.15,9.05,-1.75,23.95,22.2,UMBC,AE,0.5,103.1,102.6,68.4,-0.2,0.9,25,11,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02
2018,1,NW,2,8,Creighton,59,9,Kansas St.,69,Creighton,BE,16.91,115.5,98.6,70.8,8.1,4.1,21,12,83.5,74.1,9.45,8.1,12.82,3.53,16.35,Kansas St.,B12,14.77,110.1,95.3,65.6,3.5,5.7,25,12,71.1,67,4.11,8.74,1.46,11.38,12.85
2018,1,NW,3,5,Kentucky,78,12,Davidson,73,Kentucky,SEC,20.44,115.8,95.4,68.8,7,5.9,26,11,76.8,70.2,6.51,10.73,9.26,7.98,17.24,Davidson,A10,14.7,117,102.3,64.5,8.9,1.7,21,12,76.3,67.9,8.45,2.57,5.42,5.61,11.02
2018,1,NW,4,4,Arizona,68,13,Buffalo,89,Arizona,P12,17.7,118,100.4,67.1,9.4,2.5,27,8,80.5,71.7,8.83,6.84,10.25,5.42,15.67,Buffalo,MAC,11.53,114.7,103.2,72.7,5.3,1.4,27,9,84.6,76.2,8.47,0.25,11.64,-3.66,7.99
2018,1,NW,5,6,Miami FL,62,11,Loyola Chicago,64,Miami FL,ACC,15.43,112.9,97.4,67,4.9,5.7,22,10,73.8,67.9,5.88,6.96,4.56,8.27,12.83,Loyola Chicago,MVC,16.39,111.4,95,65.5,4.6,5,32,6,71.6,62.6,9.05,1.8,0.65,9.72,10.37
2018,1,NW,6,3,Tennessee,73,14,Wright St.,47,Tennessee,SEC,22.27,114.6,92.4,66,6,8.3,26,9,73.8,65.7,8.09,10.12,5.78,12.42,18.2,Wright St.,Horz,2.89,100.6,97.7,68.3,-2.9,4.6,25,10,71.4,65.9,5.51,-3.64,-4.33,4.91,0.58
2018,1,NW,7,7,Nevada,87,10,Texas,83,Nevada,MWC,18.39,120.2,101.8,69.4,9.4,1.7,29,8,82.6,73.1,9.51,4.93,12.64,1.8,14.44,Texas,B12,15.43,109.5,94.1,65.2,3.2,6.8,19,15,72.1,68.8,3.29,10.67,3.68,10.28,13.96
2018,1,SW,8,2,Cincinnati,68,15,Georgia St.,53,Cincinnati,Amer,26.6,113.4,86.8,64.5,6.3,12.2,31,5,74.3,57.5,16.72,3.53,3.05,17.2,20.25,Georgia St.,SB,6.92,108.8,101.9,66.8,2,2.4,24,11,74.7,67.3,7.37,-2.78,0.04,3.18,3.22
2018,1,SW,9,1,Xavier,102,16,Texas Southern,83,Xavier,BE,21.51,120.1,98.6,70.5,10.5,4.2,29,6,84.4,74.7,9.63,9.43,15.18,3.88,19.06,Texas Southern,SWAC,-6.65,104.6,111.2,71.7,0.7,-4.3,16,20,77.4,79.4,-2,-5.53,2.19,-9.71,-7.53
2018,1,SW,10,8,Missouri,54,9,Florida St.,67,Missouri,SEC,14.83,111.9,97,65.7,4.4,4.8,20,13,72.7,68.1,4.64,9.19,4.1,9.71,13.81,Florida St.,ACC,17.77,114.3,96.5,71.2,6.2,5.3,23,12,80.2,72.9,7.29,8.5,12,3.78,15.78
2018,1,SW,12,4,Gonzaga,68,13,UNC Greensboro,64,Gonzaga,WCC,23.03,118.1,95.1,69.4,9.4,5.9,32,5,83.5,67.7,15.84,2.6,12.4,6.04,18.44,UNC Greensboro,SC,9.22,104.9,95.7,65.2,0.1,6,27,8,73.2,62.5,10.66,-3.87,-3.77,8.3,4.54
2018,1,SW,13,6,Houston,67,11,San Diego St.,65,Houston,Amer,20.24,114.6,94.4,68.4,6.8,6.6,27,8,76.7,64.9,11.83,4.16,7.34,8.65,15.99,San Diego St.,MWC,14.09,110.5,96.4,68.8,3.6,5.1,22,11,77.1,67.9,9.24,3.91,4.84,7.39,12.23
2018,1,SW,14,3,Michigan,61,14,Montana,47,Michigan,B10,24.2,114.7,90.5,64.9,6.5,8.5,33,8,73.6,63.3,10.32,9.41,4.22,14.81,19.03,Montana,BSky,10.4,108.8,98.4,68,1.2,2.5,26,8,77.2,68.5,8.71,-2.24,2.31,3.97,6.29
2018,1,SW,15,7,Texas A&M,73,10,Providence,69,Texas A&M,SEC,16.96,111.3,94.4,69.5,4.1,6.7,22,13,75.2,70.5,4.69,10.62,6.36,8.95,15.3,Providence,BE,12.17,108.9,96.7,67.1,2.5,5.1,21,14,73.6,72.7,0.89,10.23,3.47,7.65,11.12
2018,1,SW,16,2,North Carolina,84,15,Lipscomb,66,North Carolina,ACC,23.59,120.3,96.7,71.2,10.3,5.8,26,11,81.6,73.3,8.3,11.78,15.41,4.66,20.07,Lipscomb,ASun,0.43,103.2,102.8,74.9,-0.8,0.5,23,10,82.1,77.7,4.36,-3.8,4.74,-6.84,-2.1
2018,1,NE,17,1,Villanova,87,16,Radford,61,Villanova,BE,33.76,127.8,94,68.7,15.5,7.3,36,4,86.6,70.2,16.4,10.24,17.8,8.84,26.64,Radford,BSth,0.07,102.9,102.9,63,-1,1.1,23,13,67.3,64.9,2.39,-4.09,-7.39,4.78,-2.62
2018,1,NE,18,8,Virginia Tech,83,9,Alabama,86,Virginia Tech,ACC,16.03,115.3,99.3,68.7,8,3.2,21,12,79.8,72.2,7.64,6.71,10.46,3.89,14.35,Alabama,SEC,13.41,108.7,95.2,68.7,2.7,6,20,16,72.3,70.6,1.69,10.64,4.15,8.19,12.34
2018,1,NE,19,5,West Virginia,85,12,Murray St.,68,West Virginia,B12,22.44,119.4,96.9,69.2,9.4,6.4,26,11,80.1,69.6,10.51,9.38,12.47,7.42,19.89,Murray St.,OVC,12.19,112.9,100.7,67.2,5.6,2,26,6,78.6,66.2,12.44,-3.53,2.89,3.99,6.87
2018,1,NE,20,4,Wichita St.,75,13,Marshall,81,Wichita St.,Amer,19.03,121,101.9,68.6,10.4,3.8,25,8,82.8,71.6,11.12,5.46,12.81,3.77,16.58,Marshall,CUSA,6.53,109.4,102.9,74.7,2.5,0.6,25,11,83.8,79.1,4.67,0.44,10.29,-6.08,4.21
2018,1,NE,21,6,Florida,77,11,St. Bonaventure,62,Florida,SEC,18.96,114.5,95.5,67.1,6.5,5.6,21,13,75.8,69.2,6.59,10.08,8.15,8.52,16.66,St. Bonaventure,A10,11.21,110.8,99.5,69.4,4.2,3.8,26,8,77.1,70.8,6.26,2.61,5.9,2.97,8.87
2018,1,NE,22,3,Texas Tech,70,14,Stephen F. Austin,60,Texas Tech,B12,22.59,113.3,90.8,66.7,5.8,9.3,27,10,74.6,64.8,9.78,9.6,5.29,14.09,19.38,Stephen F. Austin,Slnd,5.58,104.5,99,71.1,0.1,3.4,28,7,80.5,68.2,12.37,-6.47,1.51,1.16,2.66
2018,1,NE,23,7,Arkansas,62,10,Butler,79,Arkansas,SEC,14.69,116.3,101.7,69.7,7.6,2.4,23,12,80.5,75.6,4.91,9.85,11.86,2.91,14.76,Butler,BE,19.05,116.2,97.2,67.6,7,5.4,21,14,78.9,72.6,6.37,10.55,9.68,7.24,16.92
2018,1,NE,24,2,Purdue,74,15,Cal St. Fullerton,48,Purdue,B10,26.27,122.7,96.4,67.2,12,7,30,7,80.4,65.7,14.68,8.74,12.91,10.5,23.41,Cal St. Fullerton,BW,0.62,103.7,103.1,69.6,-1.8,1.1,20,12,72.4,70.2,2.28,-1.03,-0.27,-0.66,-0.93
2018,1,SE,25,1,Kansas,76,16,Penn,60,Kansas,B12,23.49,120.9,97.4,68.8,11.2,5.2,31,8,81.4,71.9,9.51,11.88,13.58,7.81,21.39,Penn,Ivy,3.69,103.1,99.4,68.9,-0.1,4.3,24,9,75.9,68.9,7.03,-3.16,0.03,2.22,2.24
2018,1,SE,26,8,Seton Hall,94,9,North Carolina St.,83,Seton Hall,BE,18.04,116.9,98.8,69.5,7.7,4,22,12,79.4,73.9,5.56,10.11,10.68,4.99,15.67,North Carolina St.,ACC,14.52,116.3,101.8,71.4,7,2.2,21,12,81.3,75.1,6.21,6.7,12.67,0.24,12.91
2018,1,SE,27,5,Clemson,79,12,New Mexico St.,68,Clemson,ACC,21.65,114.2,92.6,66.1,6,7.9,25,10,73.8,65.9,7.91,9.25,4.91,12.25,17.16,New Mexico St.,WAC,12.92,107.9,95,68.5,1.7,5.3,28,6,75.6,64.2,11.44,-1.1,1.87,7.19,9.06
2018,1,SE,28,4,Auburn,62,13,Charleston,58,Auburn,SEC,18.69,115.4,96.7,72.6,7.1,5.1,26,8,81.9,73.2,8.68,7.29,12.84,3.13,15.97,Charleston,CAA,5.16,108.7,103.6,64.9,2.3,0.9,26,8,74.6,68.6,6.03,-3.29,-1.6,3.43,1.83
2018,1,SE,29,6,TCU,52,11,Syracuse,57,TCU,B12,18.47,119.7,101.2,68.6,9.6,2.7,21,12,82.1,75.4,6.7,9.68,13.36,3.02,16.38,Syracuse,ACC,14.82,107,92.2,62.9,1.2,8.3,23,14,66.6,63.8,2.86,10.02,-2.38,15.26,12.89
2018,1,SE,30,3,Michigan St.,82,14,Bucknell,78,Michigan St.,B10,25.41,119.2,93.8,67,10.1,7.7,30,5,80.2,64.9,15.31,7.1,10.72,11.69,22.41,Bucknell,Pat,7.31,109.5,102.2,71.4,3.8,2.6,25,10,81.1,73.1,7.94,-3.46,6.85,-2.36,4.49
2018,1,SE,31,7,Rhode Island,83,10,Oklahoma,78,Rhode Island,A10,13.93,111.1,97.2,68.4,4.7,5.9,26,8,76,68.8,7.21,4.61,4.97,6.84,11.81,Oklahoma,B12,14.16,114.6,100.5,75.5,6.8,2.7,18,14,84.9,81.7,3.25,10.56,17.15,-3.34,13.81
2018,1,SE,32,2,Duke,89,15,Iona,67,Duke,ACC,28.86,122.4,93.6,69.7,12.4,7.5,29,8,84.4,69.6,14.73,9.7,16.41,8.02,24.43,Iona,MAAC,2.63,110,107.3,70.7,4.4,-1.3,20,14,79.5,76.5,2.94,-2.19,5.7,-4.95,0.75
2018,2,NW,33,9,Kansas St.,50,16,UMBC,43,Kansas St.,B12,14.77,110.1,95.3,65.6,3.5,5.7,25,12,71.1,67,4.11,8.74,1.46,11.38,12.85,UMBC,AE,0.5,103.1,102.6,68.4,-0.2,0.9,25,11,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02
2018,2,NW,34,5,Kentucky,95,13,Buffalo,75,Kentucky,SEC,20.44,115.8,95.4,68.8,7,5.9,26,11,76.8,70.2,6.51,10.73,9.26,7.98,17.24,Buffalo,MAC,11.53,114.7,103.2,72.7,5.3,1.4,27,9,84.6,76.2,8.47,0.25,11.64,-3.66,7.99
2018,2,NW,35,3,Tennessee,62,11,Loyola Chicago,63,Tennessee,SEC,22.27,114.6,92.4,66,6,8.3,26,9,73.8,65.7,8.09,10.12,5.78,12.42,18.2,Loyola Chicago,MVC,16.39,111.4,95,65.5,4.6,5,32,6,71.6,62.6,9.05,1.8,0.65,9.72,10.37
2018,2,NW,36,2,Cincinnati,73,7,Nevada,75,Cincinnati,Amer,26.6,113.4,86.8,64.5,6.3,12.2,31,5,74.3,57.5,16.72,3.53,3.05,17.2,20.25,Nevada,MWC,18.39,120.2,101.8,69.4,9.4,1.7,29,8,82.6,73.1,9.51,4.93,12.64,1.8,14.44
2018,2,SW,37,1,Xavier,70,9,Florida St.,75,Xavier,BE,21.51,120.1,98.6,70.5,10.5,4.2,29,6,84.4,74.7,9.63,9.43,15.18,3.88,19.06,Florida St.,ACC,17.77,114.3,96.5,71.2,6.2,5.3,23,12,80.2,72.9,7.29,8.5,12,3.78,15.78
2018,2,SW,38,4,Gonzaga,90,5,Ohio St.,84,Gonzaga,WCC,23.03,118.1,95.1,69.4,9.4,5.9,32,5,83.5,67.7,15.84,2.6,12.4,6.04,18.44,Ohio St.,B10,21.16,116,94.9,67,7.3,6.6,25,9,76.2,67.6,8.65,9.02,7.67,10,17.67
2018,2,SW,39,3,Michigan,64,6,Houston,63,Michigan,B10,24.2,114.7,90.5,64.9,6.5,8.5,33,8,73.6,63.3,10.32,9.41,4.22,14.81,19.03,Houston,Amer,20.24,114.6,94.4,68.4,6.8,6.6,27,8,76.7,64.9,11.83,4.16,7.34,8.65,15.99
2018,2,SW,40,2,North Carolina,65,7,Texas A&M,86,North Carolina,ACC,23.59,120.3,96.7,71.2,10.3,5.8,26,11,81.6,73.3,8.3,11.78,15.41,4.66,20.07,Texas A&M,SEC,16.96,111.3,94.4,69.5,4.1,6.7,22,13,75.2,70.5,4.69,10.62,6.36,8.95,15.3
2018,2,NE,41,1,Villanova,81,9,Alabama,58,Villanova,BE,33.76,127.8,94,68.7,15.5,7.3,36,4,86.6,70.2,16.4,10.24,17.8,8.84,26.64,Alabama,SEC,13.41,108.7,95.2,68.7,2.7,6,20,16,72.3,70.6,1.69,10.64,4.15,8.19,12.34
2018,2,NE,42,5,West Virginia,89,13,Marshall,62,West Virginia,B12,22.44,119.4,96.9,69.2,9.4,6.4,26,11,80.1,69.6,10.51,9.38,12.47,7.42,19.89,Marshall,CUSA,6.53,109.4,102.9,74.7,2.5,0.6,25,11,83.8,79.1,4.67,0.44,10.29,-6.08,4.21
2018,2,NE,43,3,Texas Tech,69,6,Florida,66,Texas Tech,B12,22.59,113.3,90.8,66.7,5.8,9.3,27,10,74.6,64.8,9.78,9.6,5.29,14.09,19.38,Florida,SEC,18.96,114.5,95.5,67.1,6.5,5.6,21,13,75.8,69.2,6.59,10.08,8.15,8.52,16.66
2018,2,NE,44,2,Purdue,76,10,Butler,73,Purdue,B10,26.27,122.7,96.4,67.2,12,7,30,7,80.4,65.7,14.68,8.74,12.91,10.5,23.41,Butler,BE,19.05,116.2,97.2,67.6,7,5.4,21,14,78.9,72.6,6.37,10.55,9.68,7.24,16.92
2018,2,SE,45,1,Kansas,83,8,Seton Hall,79,Kansas,B12,23.49,120.9,97.4,68.8,11.2,5.2,31,8,81.4,71.9,9.51,11.88,13.58,7.81,21.39,Seton Hall,BE,18.04,116.9,98.8,69.5,7.7,4,22,12,79.4,73.9,5.56,10.11,10.68,4.99,15.67
2018,2,SE,46,4,Auburn,53,5,Clemson,84,Auburn,SEC,18.69,115.4,96.7,72.6,7.1,5.1,26,8,81.9,73.2,8.68,7.29,12.84,3.13,15.97,Clemson,ACC,21.65,114.2,92.6,66.1,6,7.9,25,10,73.8,65.9,7.91,9.25,4.91,12.25,17.16
2018,2,SE,47,3,Michigan St.,53,11,Syracuse,55,Michigan St.,B10,25.41,119.2,93.8,67,10.1,7.7,30,5,80.2,64.9,15.31,7.1,10.72,11.69,22.41,Syracuse,ACC,14.82,107,92.2,62.9,1.2,8.3,23,14,66.6,63.8,2.86,10.02,-2.38,15.26,12.89
2018,2,SE,48,2,Duke,87,7,Rhode Island,62,Duke,ACC,28.86,122.4,93.6,69.7,12.4,7.5,29,8,84.4,69.6,14.73,9.7,16.41,8.02,24.43,Rhode Island,A10,13.93,111.1,97.2,68.4,4.7,5.9,26,8,76,68.8,7.21,4.61,4.97,6.84,11.81
2018,3,NW,49,5,Kentucky,58,9,Kansas St.,61,Kentucky,SEC,20.44,115.8,95.4,68.8,7,5.9,26,11,76.8,70.2,6.51,10.73,9.26,7.98,17.24,Kansas St.,B12,14.77,110.1,95.3,65.6,3.5,5.7,25,12,71.1,67,4.11,8.74,1.46,11.38,12.85
2018,3,NW,50,7,Nevada,68,11,Loyola Chicago,69,Nevada,MWC,18.39,120.2,101.8,69.4,9.4,1.7,29,8,82.6,73.1,9.51,4.93,12.64,1.8,14.44,Loyola Chicago,MVC,16.39,111.4,95,65.5,4.6,5,32,6,71.6,62.6,9.05,1.8,0.65,9.72,10.37
2018,3,SW,51,4,Gonzaga,60,9,Florida St.,75,Gonzaga,WCC,23.03,118.1,95.1,69.4,9.4,5.9,32,5,83.5,67.7,15.84,2.6,12.4,6.04,18.44,Florida St.,ACC,17.77,114.3,96.5,71.2,6.2,5.3,23,12,80.2,72.9,7.29,8.5,12,3.78,15.78
2018,3,SW,52,3,Michigan,99,7,Texas A&M,72,Michigan,B10,24.2,114.7,90.5,64.9,6.5,8.5,33,8,73.6,63.3,10.32,9.41,4.22,14.81,19.03,Texas A&M,SEC,16.96,111.3,94.4,69.5,4.1,6.7,22,13,75.2,70.5,4.69,10.62,6.36,8.95,15.3
2018,3,NE,53,1,Villanova,90,5,West Virginia,78,Villanova,BE,33.76,127.8,94,68.7,15.5,7.3,36,4,86.6,70.2,16.4,10.24,17.8,8.84,26.64,West Virginia,B12,22.44,119.4,96.9,69.2,9.4,6.4,26,11,80.1,69.6,10.51,9.38,12.47,7.42,19.89
2018,3,NE,54,2,Purdue,65,3,Texas Tech,78,Purdue,B10,26.27,122.7,96.4,67.2,12,7,30,7,80.4,65.7,14.68,8.74,12.91,10.5,23.41,Texas Tech,B12,22.59,113.3,90.8,66.7,5.8,9.3,27,10,74.6,64.8,9.78,9.6,5.29,14.09,19.38
