Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x,NetRtg_x,ORtg_x,DRtg_x,AdjT_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,Adj OE_x,Adj DE_x,Barthag_x,Wins_x,Games_x,eFG_x,eFG D._x,FT Rate_x,FT Rate D_x,TOV%_x,TOV% D_x,O Reb%_x,Op OReb%_x,Raw T_x,2P %_x,2P % D._x,3P %_x,3P % D._x,Blk %_x,Blked %_x,Ast %_x,Op Ast %_x,3P Rate_x,3P Rate D_x,Adj. T_x,Avg Hgt._x,Eff. Hgt._x,Exp._x,PAKE_x,PASE_x_x,Talent_x,FT%_x,Op. FT%_x,PPP Off._x,PPP Def._x,Elite SOS_x,Unnamed: 0_x,Record_x,Unnamed: 35_x,Team.1_x,PASE_y_x,Conf_y,NetRtg_y,ORtg_y,DRtg_y,AdjT_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,Adj OE_y,Adj DE_y,Barthag_y,Wins_y,Games_y,eFG_y,eFG D._y,FT Rate_y,FT Rate D_y,TOV%_y,TOV% D_y,O Reb%_y,Op OReb%_y,Raw T_y,2P %_y,2P % D._y,3P %_y,3P % D._y,Blk %_y,Blked %_y,Ast %_y,Op Ast %_y,3P Rate_y,3P Rate D_y,Adj. T_y,Avg Hgt._y,Eff. Hgt._y,Exp._y,PAKE_y,PASE_x_y,Talent_y,FT%_y,Op. FT%_y,PPP Off._y,PPP Def._y,Elite SOS_y,Unnamed: 0_y,Record_y,Unnamed: 35_y,Team.1_y,PASE_y_y
2008,1,SE,31,7,West Virginia,75,10,Arizona,65,61,62,BE,21.29,114.6,93.3,63.8,8.9,7.7,26.0,11.0,74.8,63.6,11.27,7.16,8.45,9.52,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244,P10,19.14,116.4,97.3,63.5,6.6,4.1,19.0,15.0,71.9,66.9,4.91,10.22,7.57,6.99,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10407239819004527
2008,1,SE,32,2,Duke,71,15,Belmont,70,63,64,ACC,26.4,116.3,89.9,71.5,13.8,4.3,28.0,6.0,83.2,69.4,13.79,9.28,16.48,5.04,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,ASun,3.53,109.7,106.2,68.6,6.8,-4.2,25.0,9.0,79.8,73.4,6.38,-3.44,6.55,-6.67,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24264705882352944
2008,2,NW,33,1,North Carolina,108,9,Arkansas,77,1,4,ACC,30.22,122.1,91.9,72.5,19.2,1.0,36.0,3.0,88.6,72.5,16.05,8.12,23.41,0.76,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059,SEC,15.19,111.4,96.2,66.5,5.5,4.1,23.0,12.0,74.1,68.3,5.74,6.73,6.67,5.81,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5955882352941176
2008,2,NW,34,4,Washington St.,61,5,Notre Dame,41,7,5,P10,24.32,115.1,90.8,58.3,1.1,13.2,26.0,9.0,66.4,56.4,10.0,6.35,0.1,16.25,16.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23529411764705882,BE,19.07,114.6,95.6,69.5,10.6,1.6,25.0,8.0,79.0,69.6,9.42,7.03,13.12,3.03,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050653594771241824
2008,2,NW,35,3,Louisville,78,6,Oklahoma,48,11,9,BE,25.41,113.1,87.7,65.3,7.1,9.1,27.0,9.0,72.5,61.5,11.0,8.0,7.15,11.85,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14171122994652405,B12,14.47,109.5,95.1,63.1,2.6,6.9,23.0,12.0,67.9,63.8,4.11,7.85,3.36,8.61,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06617647058823525
2008,2,NW,36,2,Tennessee,76,7,Butler,71,15,13,SEC,22.17,116.2,94.0,70.7,13.3,2.8,31.0,5.0,81.8,70.0,11.86,7.84,15.69,2.73,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14828431372549014,Horz,19.97,116.2,96.2,59.5,3.3,9.2,30.0,4.0,68.8,58.4,10.41,2.64,2.38,10.63,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0245098039215685
2008,2,SW,37,1,Kansas,75,8,UNLV,56,17,19,B12,35.21,120.9,85.7,66.8,12.4,9.6,37.0,3.0,80.5,61.5,19.03,8.2,14.9,11.99,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,MWC,13.71,110.2,96.5,63.9,2.6,6.0,27.0,8.0,69.7,62.3,7.4,4.02,2.46,7.77,10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6176470588235294
2008,2,SW,38,12,Villanova,84,13,Siena,72,22,24,BE,14.21,109.2,95.0,68.1,5.6,3.4,22.0,13.0,72.8,69.5,3.31,7.69,6.92,4.08,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,MAAC,7.99,108.6,100.7,67.6,6.1,-1.0,23.0,11.0,76.9,71.2,5.68,-1.62,5.61,-1.55,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2843137254901961
2008,2,SW,39,3,Wisconsin,72,11,Kansas St.,55,27,26,B10,26.68,113.5,86.8,61.1,2.1,14.4,31.0,5.0,67.3,54.4,12.86,6.73,2.83,16.76,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11862745098039218,B12,18.9,114.2,95.3,69.7,8.6,1.1,21.0,12.0,78.0,68.9,9.09,7.79,12.61,3.17,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07941176470588232
2008,2,SW,40,2,Georgetown,70,10,Davidson,74,31,30,BE,25.56,115.2,89.7,60.5,4.3,12.9,28.0,6.0,69.6,58.1,11.5,7.23,4.06,14.67,18.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1575630252100841,SC,23.61,117.0,93.4,66.2,9.5,5.3,29.0,7.0,77.9,63.2,14.69,1.66,8.49,5.44,13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06127450980392165
2008,2,NE,41,1,Memphis,77,8,Mississippi St.,74,33,35,CUSA,31.51,118.0,86.5,68.1,11.3,8.0,38.0,2.0,79.9,61.9,17.98,5.76,13.46,10.28,23.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793,SEC,16.77,108.2,91.5,66.6,5.5,5.5,23.0,11.0,73.2,65.5,7.68,5.74,5.74,7.68,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5147058823529412
2008,2,NE,42,4,Pittsburgh,54,5,Michigan St.,65,39,37,BE,19.91,116.5,96.6,63.9,7.2,6.0,27.0,10.0,73.8,65.1,8.68,7.84,8.0,7.63,15.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4908088235294117,B10,21.15,115.8,94.7,63.3,5.8,7.8,27.0,9.0,71.2,62.6,8.64,7.68,7.0,9.32,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647
2008,2,NE,43,3,Stanford,82,6,Marquette,81,43,41,P10,22.75,113.6,90.9,63.4,5.5,8.6,28.0,8.0,70.9,61.6,9.36,6.95,5.6,10.71,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647058823529412,BE,22.16,115.3,93.1,66.6,8.3,5.9,25.0,10.0,75.9,64.8,11.11,8.09,11.23,7.39,18.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21568627450980393
2008,2,NE,44,2,Texas,75,7,Miami FL,72,47,45,B12,25.09,120.6,95.5,63.9,9.4,4.3,31.0,7.0,75.5,64.9,10.55,8.59,9.93,8.2,18.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29096638655462187,ACC,15.38,112.5,97.1,65.8,8.1,2.2,23.0,11.0,74.8,67.9,6.85,7.13,7.49,4.89,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5441176470588235
2008,2,SE,45,1,UCLA,53,9,Texas A&M,49,49,52,P10,29.94,118.0,88.1,64.1,7.9,10.9,35.0,4.0,73.5,59.0,14.54,7.71,8.6,13.1,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572192513368984,B12,19.93,112.3,92.3,61.8,4.1,8.2,25.0,11.0,70.8,61.6,9.22,7.46,4.82,11.38,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03431372549019607
2008,2,SE,46,12,Western Kentucky,72,13,San Diego,63,54,56,SB,14.6,111.9,97.3,68.2,7.5,0.6,29.0,7.0,77.4,66.8,10.61,0.24,7.93,1.41,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5411764705882354,WCC,4.64,101.6,97.0,63.0,-1.7,3.7,22.0,14.0,65.7,63.8,1.92,1.45,-3.71,7.1,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2008,2,SE,47,3,Xavier,85,6,Purdue,78,59,57,A10,22.05,117.3,95.2,63.8,7.9,6.4,30.0,7.0,75.1,63.4,11.7,5.47,8.4,8.76,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33676470588235297,B10,18.3,110.5,92.2,66.9,3.9,6.0,25.0,9.0,69.6,62.4,7.21,5.9,5.95,7.16,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352
2008,2,SE,48,2,Duke,67,7,West Virginia,73,63,61,ACC,26.4,116.3,89.9,71.5,13.8,4.3,28.0,6.0,83.2,69.4,13.79,9.28,16.48,5.04,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,BE,21.29,114.6,93.3,63.8,8.9,7.7,26.0,11.0,74.8,63.6,11.27,7.16,8.45,9.52,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244
2008,3,NW,49,1,North Carolina,68,4,Washington St.,47,1,7,ACC,30.22,122.1,91.9,72.5,19.2,1.0,36.0,3.0,88.6,72.5,16.05,8.12,23.41,0.76,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059,P10,24.32,115.1,90.8,58.3,1.1,13.2,26.0,9.0,66.4,56.4,10.0,6.35,0.1,16.25,16.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23529411764705882
2008,3,NW,50,2,Tennessee,60,3,Louisville,79,15,11,SEC,22.17,116.2,94.0,70.7,13.3,2.8,31.0,5.0,81.8,70.0,11.86,7.84,15.69,2.73,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14828431372549014,BE,25.41,113.1,87.7,65.3,7.1,9.1,27.0,9.0,72.5,61.5,11.0,8.0,7.15,11.85,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14171122994652405
2008,3,SW,51,1,Kansas,72,12,Villanova,57,17,22,B12,35.21,120.9,85.7,66.8,12.4,9.6,37.0,3.0,80.5,61.5,19.03,8.2,14.9,11.99,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,BE,14.21,109.2,95.0,68.1,5.6,3.4,22.0,13.0,72.8,69.5,3.31,7.69,6.92,4.08,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453
2008,3,SW,52,3,Wisconsin,56,10,Davidson,73,27,30,B10,26.68,113.5,86.8,61.1,2.1,14.4,31.0,5.0,67.3,54.4,12.86,6.73,2.83,16.76,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11862745098039218,SC,23.61,117.0,93.4,66.2,9.5,5.3,29.0,7.0,77.9,63.2,14.69,1.66,8.49,5.44,13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06127450980392165
2008,3,NE,53,1,Memphis,92,5,Michigan St.,74,33,37,CUSA,31.51,118.0,86.5,68.1,11.3,8.0,38.0,2.0,79.9,61.9,17.98,5.76,13.46,10.28,23.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793,B10,21.15,115.8,94.7,63.3,5.8,7.8,27.0,9.0,71.2,62.6,8.64,7.68,7.0,9.32,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647
2008,3,NE,54,2,Texas,82,3,Stanford,62,47,43,B12,25.09,120.6,95.5,63.9,9.4,4.3,31.0,7.0,75.5,64.9,10.55,8.59,9.93,8.2,18.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29096638655462187,P10,22.75,113.6,90.9,63.4,5.5,8.6,28.0,8.0,70.9,61.6,9.36,6.95,5.6,10.71,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647058823529412
2008,3,SE,55,1,UCLA,88,12,Western Kentucky,78,49,54,P10,29.94,118.0,88.1,64.1,7.9,10.9,35.0,4.0,73.5,59.0,14.54,7.71,8.6,13.1,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572192513368984,SB,14.6,111.9,97.3,68.2,7.5,0.6,29.0,7.0,77.4,66.8,10.61,0.24,7.93,1.41,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5411764705882354
2008,3,SE,56,3,Xavier,79,7,West Virginia,75,59,61,A10,22.05,117.3,95.2,63.8,7.9,6.4,30.0,7.0,75.1,63.4,11.7,5.47,8.4,8.76,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33676470588235297,BE,21.29,114.6,93.3,63.8,8.9,7.7,26.0,11.0,74.8,63.6,11.27,7.16,8.45,9.52,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244
2008,4,NW,57,1,North Carolina,83,3,Louisville,73,1,11,ACC,30.22,122.1,91.9,72.5,19.2,1.0,36.0,3.0,88.6,72.5,16.05,8.12,23.41,0.76,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059,BE,25.41,113.1,87.7,65.3,7.1,9.1,27.0,9.0,72.5,61.5,11.0,8.0,7.15,11.85,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14171122994652405
2008,4,SW,58,1,Kansas,59,10,Davidson,57,17,30,B12,35.21,120.9,85.7,66.8,12.4,9.6,37.0,3.0,80.5,61.5,19.03,8.2,14.9,11.99,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,SC,23.61,117.0,93.4,66.2,9.5,5.3,29.0,7.0,77.9,63.2,14.69,1.66,8.49,5.44,13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06127450980392165
2008,4,NE,59,1,Memphis,85,2,Texas,67,33,47,CUSA,31.51,118.0,86.5,68.1,11.3,8.0,38.0,2.0,79.9,61.9,17.98,5.76,13.46,10.28,23.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793,B12,25.09,120.6,95.5,63.9,9.4,4.3,31.0,7.0,75.5,64.9,10.55,8.59,9.93,8.2,18.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29096638655462187
2008,4,SE,60,1,UCLA,76,3,Xavier,57,49,59,P10,29.94,118.0,88.1,64.1,7.9,10.9,35.0,4.0,73.5,59.0,14.54,7.71,8.6,13.1,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572192513368984,A10,22.05,117.3,95.2,63.8,7.9,6.4,30.0,7.0,75.1,63.4,11.7,5.47,8.4,8.76,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33676470588235297
2008,5,F4,61,1,Kansas,84,1,North Carolina,66,17,1,B12,35.21,120.9,85.7,66.8,12.4,9.6,37.0,3.0,80.5,61.5,19.03,8.2,14.9,11.99,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,ACC,30.22,122.1,91.9,72.5,19.2,1.0,36.0,3.0,88.6,72.5,16.05,8.12,23.41,0.76,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059
2008,5,F4,62,1,Memphis,78,1,UCLA,63,33,49,CUSA,31.51,118.0,86.5,68.1,11.3,8.0,38.0,2.0,79.9,61.9,17.98,5.76,13.46,10.28,23.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793,P10,29.94,118.0,88.1,64.1,7.9,10.9,35.0,4.0,73.5,59.0,14.54,7.71,8.6,13.1,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572192513368984
2008,6,Champ,63,1,Kansas,75,1,Memphis,68,17,33,B12,35.21,120.9,85.7,66.8,12.4,9.6,37.0,3.0,80.5,61.5,19.03,8.2,14.9,11.99,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,CUSA,31.51,118.0,86.5,68.1,11.3,8.0,38.0,2.0,79.9,61.9,17.98,5.76,13.46,10.28,23.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793
2009,0,PI,-1,16,Morehead St.,58,16,Alabama St.,43,2,65,OVC,0.76,102.0,101.3,65.3,-0.7,1.5,20.0,16.0,69.8,67.0,2.78,-3.61,-2.83,-0.31,-3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,SWAC,-2.97,100.7,103.6,63.6,-3.2,0.6,22.0,10.0,68.8,63.3,5.53,-11.2,-5.83,-0.3,-6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9852941176470589
2009,1,NW,1,1,Louisville,74,16,Morehead St.,54,1,2,BE,26.06,111.2,85.2,66.9,7.8,9.6,31.0,6.0,74.3,61.8,12.46,8.41,8.93,11.93,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14171122994652405,OVC,0.76,102.0,101.3,65.3,-0.7,1.5,20.0,16.0,69.8,67.0,2.78,-3.61,-2.83,-0.31,-3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375
2009,1,NW,2,8,Ohio St.,72,9,Siena,74,3,4,B10,16.34,113.3,96.9,62.5,2.9,6.8,22.0,11.0,66.8,62.0,4.85,8.23,4.13,8.35,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18449197860962574,MAAC,11.93,110.3,98.4,70.7,8.9,-1.3,27.0,8.0,77.4,70.3,7.06,0.99,10.28,-2.22,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2843137254901961
2009,1,NW,3,5,Utah,71,12,Arizona,84,5,6,MWC,17.8,110.8,92.9,65.0,3.6,3.1,24.0,10.0,71.2,64.6,6.65,5.72,5.36,7.24,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37745098039215685,P10,15.96,117.7,101.8,64.9,7.0,-0.2,21.0,14.0,72.3,69.2,3.09,8.8,9.13,2.75,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10407239819004527
2009,1,NW,4,4,Wake Forest,69,13,Cleveland St.,84,7,8,ACC,18.88,111.6,92.7,72.8,11.7,1.2,24.0,7.0,81.0,70.7,10.23,7.36,14.58,1.06,15.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6323529411764706,Horz,11.96,105.3,93.3,63.7,-0.8,7.5,26.0,11.0,66.4,59.5,6.81,2.12,-1.24,8.21,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867647058823529
2009,1,NW,5,6,West Virginia,60,11,Dayton,68,9,10,BE,24.21,115.1,90.9,63.7,6.5,10.0,23.0,12.0,72.0,61.8,10.23,8.34,7.32,11.26,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013368983957219244,A10,10.23,103.3,93.0,64.5,-0.4,7.3,27.0,8.0,66.8,61.4,5.4,1.76,-0.85,8.0,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2769607843137255
2009,1,NW,6,3,Kansas,84,14,North Dakota St.,74,11,12,B12,23.83,114.5,90.7,67.2,8.8,6.1,27.0,8.0,76.4,65.4,10.97,7.9,10.34,7.68,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,Sum,12.29,114.3,102.0,67.5,10.8,-2.4,26.0,7.0,80.6,69.1,11.52,-2.72,9.61,-3.43,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2867647058823529
2009,1,NW,7,7,Boston College,55,10,USC,72,13,14,ACC,11.2,113.2,102.0,65.3,7.7,0.7,22.0,12.0,74.4,70.5,3.85,7.23,8.48,1.88,10.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9117647058823529,P10,18.26,110.0,91.8,63.7,2.3,7.5,22.0,13.0,68.5,63.5,4.94,9.15,3.36,10.74,14.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11554621848739499
2009,1,NW,8,2,Michigan St.,77,15,Robert Morris,62,15,16,B10,24.37,114.3,89.9,66.5,7.8,6.1,31.0,7.0,72.0,63.7,8.34,9.37,9.33,8.39,17.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647,NEC,1.49,102.0,100.6,66.0,1.2,1.5,24.0,11.0,70.5,65.4,5.11,-5.23,-0.32,-0.38,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1139705882352941
2009,1,SW,9,1,Connecticut,103,16,Chattanooga,47,17,18,BE,29.25,116.0,86.8,67.1,12.3,6.4,31.0,5.0,78.3,64.3,14.06,8.57,13.22,8.96,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462566844919786,SC,-4.04,104.3,108.4,69.5,4.9,-6.9,18.0,17.0,75.9,76.8,-0.86,-3.13,3.75,-10.0,-6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2696078431372549
2009,1,SW,10,8,BYU,66,9,Texas A&M,79,19,20,MWC,20.1,114.0,93.9,69.0,8.0,2.2,25.0,8.0,77.1,65.2,11.94,4.15,11.73,3.39,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14052287581699346,B12,15.01,113.1,98.1,63.9,3.9,3.8,24.0,10.0,71.8,67.1,4.68,6.13,4.94,5.58,10.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03431372549019607
2009,1,SW,11,5,Purdue,61,12,Northern Iowa,56,21,22,B10,21.84,110.5,88.7,65.9,5.6,8.0,27.0,10.0,69.1,59.8,9.27,7.17,6.57,9.87,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352,MVC,9.7,110.6,100.9,60.8,0.8,4.5,23.0,11.0,67.4,63.5,3.88,2.24,0.73,4.91,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2058823529411765
2009,1,SW,12,4,Washington,71,13,Mississippi St.,58,23,24,P10,22.09,113.1,91.0,72.2,11.8,-0.1,26.0,9.0,78.6,69.5,9.11,8.19,14.93,1.85,16.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2389705882352941,SEC,11.55,107.8,96.2,67.2,5.7,1.1,23.0,13.0,74.4,68.9,5.5,4.62,6.45,2.65,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5147058823529412
2009,1,SW,13,6,Marquette,58,11,Utah St.,57,25,26,BE,21.02,117.1,96.1,67.5,10.6,1.3,25.0,10.0,78.3,69.5,8.77,7.87,12.58,2.48,15.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21568627450980393,WAC,15.12,116.7,101.6,60.0,2.8,3.9,30.0,5.0,72.4,62.0,10.43,0.07,2.67,6.66,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5551470588235293
2009,1,SW,14,3,Missouri,78,14,Cornell,59,27,28,B12,24.81,116.6,91.8,70.9,12.9,2.9,31.0,7.0,81.5,67.7,13.82,6.72,15.46,4.1,19.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47058823529411764,Ivy,5.23,108.5,103.3,65.4,4.8,0.6,21.0,10.0,73.6,64.7,8.84,-4.01,3.6,-0.9,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40686274509803927
2009,1,SW,15,7,California,71,10,Maryland,84,29,30,P10,17.37,116.8,99.4,66.0,8.9,0.4,22.0,11.0,74.9,68.8,6.09,7.21,11.18,2.12,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4522058823529411,ACC,13.55,110.0,96.4,66.3,5.7,3.5,21.0,14.0,71.8,69.1,2.66,8.99,6.63,4.48,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06862745098039216
2009,1,SW,16,2,Memphis,81,15,CSUN,70,31,32,CUSA,28.67,112.8,84.2,65.9,8.1,10.3,33.0,4.0,75.1,58.8,16.3,4.63,8.53,12.4,20.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793,BW,5.18,102.2,97.0,71.8,4.3,-2.4,17.0,14.0,73.6,70.3,3.35,-0.14,6.41,-3.76,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
